t,motionRel,baroRel,absAltRel,relAlt,absAlt,accelMag,vertG,signedLoadG,rotMag,gx,gy,gz,speed,baro
47.573,47.573,804900682.898,804900684.170,0.08,10.59,0.0086,1.0040,1.0040,0.0311,0.0020,0.0260,-0.0170,,1008.516
47.578,47.578,804900682.898,804900684.170,0.08,10.59,0.0078,1.0040,1.0040,0.0350,0.0030,0.0270,-0.0220,,1008.516
47.583,47.583,804900682.898,804900684.170,0.08,10.59,0.0045,1.0000,1.0000,0.0365,0.0050,0.0270,-0.0240,,1008.516
47.588,47.588,804900682.898,804900684.170,0.08,10.59,0.0045,1.0000,1.0000,0.0385,0.0020,0.0300,-0.0240,,1008.516
47.593,47.593,804900682.898,804900684.170,0.08,10.59,0.0091,0.9970,0.9970,0.0408,-0.0020,0.0360,-0.0190,,1008.516
47.598,47.598,804900682.898,804900684.170,0.08,10.59,0.0091,0.9970,0.9970,0.0447,-0.0050,0.0410,-0.0170,,1008.516
47.603,47.603,804900682.898,804900684.170,0.08,10.59,0.0148,1.0000,1.0000,0.0501,-0.0090,0.0480,-0.0110,,1008.516
47.608,47.608,804900682.898,804900684.170,0.08,10.59,0.0148,1.0000,1.0000,0.0529,-0.0090,0.0510,-0.0110,,1008.516
47.613,47.613,804900682.898,804900684.170,0.08,10.59,0.0155,0.9940,0.9940,0.0540,-0.0040,0.0520,-0.0140,,1008.516
47.618,47.618,804900682.898,804900684.170,0.08,10.59,0.0152,0.9940,0.9940,0.0585,0.0050,0.0570,-0.0120,,1008.516
47.623,47.623,804900682.898,804900684.170,0.08,10.59,0.0121,0.9930,0.9930,0.0601,0.0120,0.0580,-0.0100,,1008.516
47.628,47.628,804900682.898,804900684.170,0.08,10.59,0.0121,0.9930,0.9930,0.0610,0.0100,0.0590,-0.0120,,1008.516
47.633,47.633,804900682.898,804900684.170,0.08,10.59,0.0065,1.0010,1.0010,0.0629,0.0030,0.0610,-0.0150,,1008.516
47.638,47.638,804900682.898,804900684.170,0.08,10.59,0.0065,1.0010,1.0010,0.0642,0.0010,0.0610,-0.0200,,1008.516
47.643,47.643,804900682.898,804900684.170,0.08,10.59,0.0022,0.9990,0.9990,0.0646,-0.0010,0.0620,-0.0180,,1008.516
47.648,47.648,804900682.898,804900684.170,0.08,10.59,0.0024,0.9990,0.9990,0.0658,-0.0020,0.0640,-0.0150,,1008.516
47.653,47.653,804900682.898,804900684.170,0.08,10.59,0.0024,1.0010,1.0010,0.0668,-0.0030,0.0650,-0.0150,,1008.516
47.658,47.658,804900682.898,804900684.170,0.08,10.59,0.0024,1.0010,1.0010,0.0661,0.0000,0.0650,-0.0120,,1008.516
47.663,47.663,804900682.898,804900684.170,0.08,10.59,0.0071,1.0040,1.0040,0.0621,0.0040,0.0610,-0.0110,,1008.516
47.668,47.668,804900682.898,804900684.170,0.08,10.59,0.0064,1.0040,1.0040,0.0581,0.0110,0.0550,-0.0150,,1008.516
47.673,47.673,804900682.898,804900684.170,0.08,10.59,0.0092,1.0020,1.0020,0.0662,0.0130,0.0590,-0.0270,,1008.516
47.678,47.678,804900682.898,804900684.170,0.08,10.59,0.0082,1.0020,1.0020,0.0762,0.0120,0.0610,-0.0440,,1008.516
47.683,47.683,804900682.898,804900684.170,0.08,10.59,0.0050,1.0000,1.0000,0.0798,0.0080,0.0600,-0.0520,,1008.516
47.688,47.688,804900682.898,804900684.170,0.08,10.59,0.0050,1.0000,1.0000,0.0720,0.0050,0.0560,-0.0450,,1008.516
47.693,47.693,804900682.898,804900684.170,0.08,10.59,0.0057,1.0010,1.0010,0.0620,-0.0050,0.0570,-0.0240,,1008.516
47.698,47.698,804900682.898,804900684.170,0.08,10.59,0.0057,1.0010,1.0010,0.0635,-0.0170,0.0600,-0.0120,,1008.516
47.703,47.703,804900682.898,804900684.170,0.08,10.59,0.0243,0.9970,0.9970,0.0625,-0.0200,0.0590,-0.0050,,1008.516
47.708,47.708,804900682.898,804900684.170,0.08,10.59,0.0236,0.9970,0.9970,0.0573,-0.0110,0.0560,-0.0050,,1008.516
47.713,47.713,804900682.898,804900684.170,0.08,10.59,0.0234,1.0000,1.0000,0.0530,0.0080,0.0520,-0.0060,,1008.516
47.718,47.718,804900682.898,804900684.170,0.08,10.59,0.0234,1.0000,1.0000,0.0538,0.0230,0.0480,-0.0080,,1008.516
47.723,47.723,804900682.898,804900684.170,0.08,10.59,0.0190,1.0080,1.0080,0.0608,0.0360,0.0480,-0.0100,,1008.516
47.728,47.728,804900682.898,804900684.170,0.08,10.59,0.0181,1.0080,1.0080,0.0714,0.0550,0.0440,-0.0120,,1008.516
47.733,47.733,804900682.898,804900684.170,0.08,10.59,0.0162,1.0080,1.0080,0.0775,0.0630,0.0410,-0.0190,,1008.516
47.738,47.738,804900682.898,804900684.170,0.08,10.59,0.0162,1.0080,1.0080,0.0835,0.0660,0.0390,-0.0330,,1008.516
47.743,47.743,804900682.898,804900684.170,0.08,10.59,0.0112,1.0040,1.0040,0.0946,0.0670,0.0420,-0.0520,,1008.516
47.748,47.748,804900682.898,804900684.170,0.08,10.59,0.0112,1.0040,1.0040,0.0978,0.0690,0.0380,-0.0580,,1008.516
47.753,47.753,804900682.898,804900684.170,0.08,10.59,0.0086,0.9970,0.9970,0.0981,0.0700,0.0370,-0.0580,,1008.516
47.758,47.758,804900682.898,804900684.170,0.08,10.59,0.0086,0.9970,0.9970,0.0962,0.0640,0.0450,-0.0560,,1008.516
47.763,47.763,804900682.898,804900684.170,0.08,10.59,0.0097,0.9980,0.9980,0.0967,0.0580,0.0500,-0.0590,,1008.516
47.768,47.768,804900682.898,804900684.170,0.08,10.59,0.0097,0.9980,0.9980,0.0807,0.0400,0.0520,-0.0470,,1008.516
47.773,47.773,804900682.898,804900684.170,0.08,10.59,0.0022,0.9990,0.9990,0.0637,0.0090,0.0610,-0.0160,,1008.516
47.778,47.778,804900682.898,804900684.170,0.08,10.59,0.0022,0.9990,0.9990,0.0769,-0.0310,0.0690,0.0140,,1008.516
47.783,47.783,804900682.898,804900684.170,0.08,10.59,0.0262,0.9900,0.9900,0.0836,-0.0580,0.0580,0.0160,,1008.516
47.788,47.788,804900682.898,804900684.170,0.08,10.59,0.0256,0.9900,0.9900,0.0755,-0.0620,0.0430,0.0020,,1008.516
47.793,47.793,804900682.898,804900684.170,0.08,10.59,0.0437,0.9800,0.9800,0.0604,-0.0510,0.0310,-0.0090,,1008.516
47.798,47.798,804900682.898,804900684.170,0.08,10.59,0.0437,0.9800,0.9800,0.0422,-0.0310,0.0260,-0.0120,,1008.516
47.803,47.803,804900682.898,804900684.170,0.08,10.59,0.0195,0.9970,0.9970,0.0275,-0.0090,0.0250,-0.0070,,1008.516
47.808,47.808,804900682.898,804900684.170,0.08,10.59,0.0195,0.9970,0.9970,0.0311,0.0080,0.0290,-0.0080,,1008.516
47.813,47.813,804900682.898,804900684.170,0.08,10.59,0.0173,0.9970,0.9970,0.0445,0.0220,0.0380,-0.0070,,1008.516
47.818,47.818,804900682.898,804900684.170,0.08,10.59,0.0167,0.9970,0.9970,0.0572,0.0330,0.0460,-0.0080,,1008.516
47.823,47.823,804900682.898,804900684.170,0.08,10.59,0.0199,0.9850,0.9850,0.0718,0.0460,0.0540,-0.0110,,1008.516
47.828,47.828,804900682.898,804900684.170,0.08,10.59,0.0206,0.9850,0.9850,0.0803,0.0580,0.0550,-0.0080,,1008.516
47.833,47.833,804900682.898,804900684.170,0.08,10.59,0.0203,0.9830,0.9830,0.0837,0.0670,0.0500,-0.0040,,1008.516
47.838,47.838,804900682.898,804900684.170,0.08,10.59,0.0203,0.9830,0.9830,0.0852,0.0690,0.0500,-0.0020,,1008.516
47.843,47.843,804900682.898,804900684.170,0.08,10.59,0.0191,0.9840,0.9840,0.0807,0.0600,0.0540,-0.0010,,1008.516
47.848,47.848,804900682.898,804900684.170,0.08,10.59,0.0201,0.9830,0.9830,0.0741,0.0420,0.0610,-0.0010,,1008.516
47.853,47.853,804900682.898,804900684.170,0.08,10.59,0.0175,0.9850,0.9850,0.0675,0.0290,0.0610,0.0000,,1008.516
47.858,47.858,804900682.898,804900684.170,0.08,10.59,0.0175,0.9850,0.9850,0.0614,0.0170,0.0590,-0.0010,,1008.516
47.863,47.863,804900682.898,804900684.170,0.08,10.59,0.0217,0.9830,0.9830,0.0596,0.0060,0.0590,0.0060,,1008.516
47.868,47.868,804900682.898,804900684.170,0.08,10.59,0.0217,0.9830,0.9830,0.0604,-0.0050,0.0580,0.0160,,1008.516
47.873,47.873,804900682.898,804900684.170,0.08,10.59,0.0255,0.9870,0.9870,0.0595,-0.0200,0.0520,0.0210,,1008.516
47.878,47.878,804900682.898,804900684.170,0.08,10.59,0.0251,0.9870,0.9870,0.0646,-0.0300,0.0510,0.0260,,1008.516
47.883,47.883,804900682.898,804900684.170,0.08,10.59,0.0287,0.9860,0.9860,0.0634,-0.0340,0.0450,0.0290,,1008.516
47.888,47.888,804900682.898,804900684.170,0.08,10.59,0.0287,0.9860,0.9860,0.0520,-0.0270,0.0360,0.0260,,1008.516
47.893,47.893,804900682.898,804900684.170,0.08,10.59,0.0217,0.9890,0.9890,0.0398,-0.0150,0.0280,0.0240,,1008.516
47.898,47.898,804900682.898,804900684.170,0.08,10.59,0.0217,0.9890,0.9890,0.0319,0.0020,0.0220,0.0230,,1008.516
47.903,47.903,804900682.898,804900684.170,0.08,10.59,0.0157,1.0000,1.0000,0.0378,0.0210,0.0190,0.0250,,1008.516
47.908,47.908,804900682.898,804900684.170,0.08,10.59,0.0157,1.0000,1.0000,0.0442,0.0350,0.0100,0.0250,,1008.516
47.913,47.913,804900682.898,804900684.170,0.08,10.59,0.0177,1.0070,1.0070,0.0515,0.0460,0.0030,0.0230,,1008.516
47.918,47.918,804900682.898,804900684.170,0.08,10.59,0.0184,1.0070,1.0070,0.0586,0.0550,0.0030,0.0200,,1008.516
47.923,47.923,804900682.898,804900684.170,0.08,10.59,0.0151,1.0060,1.0060,0.0658,0.0620,0.0020,0.0220,,1008.516
47.928,47.928,804900682.898,804900684.170,0.08,10.59,0.0151,1.0060,1.0060,0.0727,0.0690,0.0010,0.0230,,1008.516
47.933,47.933,804900682.898,804900684.170,0.08,10.59,0.0108,1.0060,1.0060,0.0683,0.0650,0.0000,0.0210,,1008.516
47.938,47.938,804900682.898,804900684.170,0.08,10.59,0.0115,1.0060,1.0060,0.0617,0.0580,0.0000,0.0210,,1008.516
47.943,47.943,804900682.898,804900684.170,0.08,10.59,0.0117,1.0060,1.0060,0.0525,0.0480,-0.0030,0.0210,,1008.516
47.948,47.948,804900682.898,804900684.170,0.08,10.59,0.0117,1.0060,1.0060,0.0420,0.0360,-0.0050,0.0210,,1008.516
47.953,47.953,804900682.898,804900684.170,0.08,10.59,0.0161,1.0030,1.0030,0.0306,0.0220,-0.0030,0.0210,,1008.516
47.958,47.958,804900682.898,804900684.170,0.08,10.59,0.0161,1.0030,1.0030,0.0185,0.0090,-0.0020,0.0160,,1008.516
47.963,47.963,804900682.898,804900684.170,0.08,10.59,0.0142,1.0010,1.0010,0.0151,0.0010,-0.0010,0.0150,,1008.516
47.968,47.968,804900682.898,804900684.170,0.08,10.59,0.0142,1.0010,1.0010,0.0217,-0.0100,0.0030,0.0190,,1008.516
47.973,47.973,804900682.898,804900684.170,0.08,10.59,0.0085,1.0000,1.0000,0.0346,-0.0230,0.0150,0.0210,,1008.516
47.978,47.978,804900682.898,804900684.170,0.08,10.59,0.0092,1.0000,1.0000,0.0435,-0.0330,0.0200,0.0200,,1008.516
47.983,47.983,804900682.898,804900684.170,0.08,10.59,0.0112,0.9950,0.9950,0.0406,-0.0320,0.0200,0.0150,,1008.516
47.988,47.988,804900682.898,804900684.170,0.08,10.59,0.0112,0.9950,0.9950,0.0351,-0.0250,0.0220,0.0110,,1008.516
47.993,47.993,804900682.898,804900684.170,0.08,10.59,0.0081,0.9950,0.9950,0.0285,-0.0160,0.0230,0.0050,,1008.516
47.998,47.998,804900682.898,804900684.170,0.08,10.59,0.0081,0.9950,0.9950,0.0241,-0.0090,0.0220,0.0040,,1008.516
48.003,48.003,804900682.898,804900684.170,0.08,10.59,0.0106,1.0000,1.0000,0.0183,-0.0010,0.0180,0.0030,,1008.516
48.008,48.008,804900682.898,804900684.170,0.08,10.59,0.0106,1.0000,1.0000,0.0140,0.0050,0.0130,-0.0010,,1008.516
48.013,48.013,804900682.898,804900684.170,0.08,10.59,0.0129,1.0030,1.0030,0.0123,0.0100,0.0060,-0.0040,,1008.516
48.018,48.018,804900682.898,804900684.170,0.08,10.59,0.0129,1.0030,1.0030,0.0130,0.0110,0.0000,-0.0070,,1008.516
48.023,48.023,804900682.898,804900684.170,0.08,10.59,0.0140,1.0010,1.0010,0.0180,0.0150,-0.0060,-0.0080,,1008.516
48.028,48.028,804900682.898,804900684.170,0.08,10.59,0.0140,1.0010,1.0010,0.0195,0.0170,-0.0030,-0.0090,,1008.516
48.033,48.033,804900682.898,804900684.170,0.08,10.59,0.0127,0.9980,0.9980,0.0241,0.0230,-0.0020,-0.0070,,1008.516
48.038,48.038,804900682.898,804900684.170,0.08,10.59,0.0127,0.9980,0.9980,0.0272,0.0270,0.0020,-0.0030,,1008.516
48.043,48.043,804900682.898,804900684.170,0.08,10.59,0.0124,0.9980,0.9980,0.0304,0.0300,0.0040,-0.0030,,1008.516
48.048,48.048,804900682.898,804900684.170,0.08,10.59,0.0124,0.9980,0.9980,0.0306,0.0300,0.0060,-0.0010,,1008.516
48.053,48.053,804900682.898,804900684.170,0.08,10.59,0.0137,0.9910,0.9910,0.0242,0.0210,0.0110,0.0050,,1008.516
48.058,48.058,804900682.898,804900684.170,0.08,10.59,0.0137,0.9910,0.9910,0.0166,0.0090,0.0120,0.0070,,1008.516
48.063,48.063,804900682.898,804900684.170,0.08,10.59,0.0198,0.9860,0.9860,0.0084,-0.0050,0.0060,0.0030,,1008.516
48.068,48.068,804900682.898,804900684.170,0.08,10.59,0.0198,0.9860,0.9860,0.0097,-0.0090,0.0030,-0.0020,,1008.516
48.073,48.073,804900682.898,804900684.170,0.08,10.59,0.0262,0.9860,0.9860,0.0109,-0.0090,0.0060,-0.0010,,1008.516
48.078,48.078,804900682.898,804900684.170,0.08,10.59,0.0262,0.9860,0.9860,0.0151,-0.0070,0.0130,-0.0030,,1008.516
48.083,48.083,804900682.898,804900684.170,0.08,10.59,0.0170,0.9960,0.9960,0.0218,-0.0060,0.0210,0.0000,,1008.516
48.088,48.088,804900682.898,804900684.170,0.08,10.59,0.0170,0.9960,0.9960,0.0258,-0.0150,0.0210,0.0000,,1008.516
48.093,48.093,804900682.898,804900684.170,0.08,10.59,0.0091,1.0010,1.0010,0.0291,-0.0220,0.0190,-0.0010,,1008.516
48.098,48.098,804900682.898,804900684.170,0.08,10.59,0.0091,1.0010,1.0010,0.0334,-0.0250,0.0220,0.0030,,1008.516
48.103,48.103,804900682.898,804900684.170,0.08,10.59,0.0083,0.9930,0.9930,0.0386,-0.0290,0.0250,0.0050,,1008.516
48.108,48.108,804900682.898,804900684.170,0.08,10.59,0.0079,0.9930,0.9930,0.0373,-0.0290,0.0230,0.0050,,1008.516
48.113,48.113,804900682.898,804900684.170,0.08,10.59,0.0064,0.9970,0.9970,0.0275,-0.0230,0.0150,0.0020,,1008.516
48.118,48.118,804900682.898,804900684.170,0.08,10.59,0.0064,0.9970,0.9970,0.0144,-0.0130,0.0060,-0.0010,,1008.516
48.123,48.123,804900682.898,804900684.170,0.08,10.59,0.0116,1.0020,1.0020,0.0069,-0.0040,0.0040,-0.0040,,1008.516
48.128,48.128,804900685.451,804900685.174,0.08,10.571,0.0116,1.0020,1.0020,0.0087,0.0060,0.0020,-0.0060,,1008.516
48.133,48.133,804900685.451,804900685.174,0.08,10.571,0.0103,1.0040,1.0040,0.0185,0.0170,0.0020,-0.0070,,1008.516
48.138,48.138,804900685.451,804900685.174,0.08,10.571,0.0103,1.0040,1.0040,0.0244,0.0230,0.0020,-0.0080,,1008.516
48.143,48.143,804900685.451,804900685.174,0.08,10.571,0.0094,1.0070,1.0070,0.0220,0.0190,0.0020,-0.0110,,1008.516
48.148,48.148,804900685.451,804900685.174,0.08,10.571,0.0094,1.0070,1.0070,0.0184,0.0160,0.0000,-0.0090,,1008.516
48.153,48.153,804900685.451,804900685.174,0.08,10.571,0.0077,1.0050,1.0050,0.0095,0.0090,-0.0010,-0.0030,,1008.516
48.158,48.158,804900685.451,804900685.174,0.08,10.571,0.0077,1.0050,1.0050,0.0060,0.0040,0.0040,-0.0020,,1008.516
48.163,48.163,804900685.451,804900685.174,0.08,10.571,0.0065,1.0010,1.0010,0.0059,0.0010,0.0050,-0.0030,,1008.516
48.168,48.168,804900685.451,804900685.174,0.08,10.571,0.0065,1.0010,1.0010,0.0036,0.0000,0.0030,-0.0020,,1008.516
48.173,48.173,804900685.451,804900685.174,0.08,10.571,0.0057,0.9960,0.9960,0.0081,-0.0070,0.0040,-0.0010,,1008.516
48.178,48.178,804900685.451,804900685.174,0.08,10.571,0.0057,0.9960,0.9960,0.0172,-0.0140,0.0080,0.0060,,1008.516
48.183,48.183,804900685.451,804900685.174,0.08,10.571,0.0094,0.9980,0.9980,0.0182,-0.0160,0.0050,0.0070,,1008.516
48.188,48.188,804900685.451,804900685.174,0.08,10.571,0.0094,0.9980,0.9980,0.0098,-0.0090,0.0000,0.0040,,1008.516
48.193,48.193,804900685.451,804900685.174,0.08,10.571,0.0144,0.9980,0.9980,0.0046,-0.0040,-0.0020,0.0010,,1008.516
48.198,48.198,804900685.451,804900685.174,0.08,10.571,0.0144,0.9980,0.9980,0.0085,0.0060,-0.0060,0.0000,,1008.516
48.203,48.203,804900685.451,804900685.174,0.08,10.571,0.0105,1.0030,1.0030,0.0213,0.0160,-0.0140,-0.0010,,1008.516
48.208,48.208,804900685.451,804900685.174,0.08,10.571,0.0105,1.0030,1.0030,0.0277,0.0210,-0.0180,-0.0020,,1008.516
48.213,48.213,804900685.451,804900685.174,0.08,10.571,0.0107,1.0030,1.0030,0.0394,0.0350,-0.0180,0.0000,,1008.516
48.218,48.218,804900685.451,804900685.174,0.08,10.571,0.0107,1.0030,1.0030,0.0438,0.0410,-0.0150,0.0040,,1008.516
48.223,48.223,804900685.451,804900685.174,0.08,10.571,0.0110,1.0050,1.0050,0.0487,0.0470,-0.0100,0.0080,,1008.516
48.228,48.228,804900685.451,804900685.174,0.08,10.571,0.0115,1.0040,1.0040,0.0489,0.0470,-0.0090,0.0100,,1008.516
48.233,48.233,804900685.451,804900685.174,0.08,10.571,0.0119,1.0040,1.0040,0.0479,0.0450,-0.0100,0.0130,,1008.516
48.238,48.238,804900685.451,804900685.174,0.08,10.571,0.0119,1.0040,1.0040,0.0454,0.0440,-0.0080,0.0080,,1008.516
48.243,48.243,804900685.451,804900685.174,0.08,10.571,0.0107,0.9970,0.9970,0.0454,0.0440,-0.0100,0.0050,,1008.516
48.248,48.248,804900685.451,804900685.174,0.08,10.571,0.0107,0.9970,0.9970,0.0485,0.0470,-0.0120,0.0000,,1008.516
48.253,48.253,804900685.451,804900685.174,0.08,10.571,0.0165,0.9960,0.9960,0.0533,0.0510,-0.0150,-0.0040,,1008.516
48.258,48.258,804900685.451,804900685.174,0.08,10.571,0.0165,0.9960,0.9960,0.0568,0.0540,-0.0160,-0.0070,,1008.516
48.263,48.263,804900685.451,804900685.174,0.08,10.571,0.0175,0.9960,0.9960,0.0536,0.0510,-0.0130,-0.0100,,1008.516
48.268,48.268,804900685.451,804900685.174,0.08,10.571,0.0175,0.9960,0.9960,0.0446,0.0430,-0.0060,-0.0100,,1008.516
48.273,48.273,804900685.451,804900685.174,0.08,10.571,0.0109,0.9940,0.9940,0.0338,0.0330,0.0020,-0.0070,,1008.516
48.278,48.278,804900685.451,804900685.174,0.08,10.571,0.0109,0.9940,0.9940,0.0183,0.0170,0.0060,-0.0030,,1008.516
48.283,48.283,804900685.451,804900685.174,0.08,10.571,0.0110,0.9910,0.9910,0.0143,0.0030,0.0140,0.0000,,1008.516
48.288,48.288,804900685.451,804900685.174,0.08,10.571,0.0110,0.9910,0.9910,0.0236,-0.0150,0.0180,0.0030,,1008.516
48.293,48.293,804900685.451,804900685.174,0.08,10.571,0.0156,0.9940,0.9940,0.0284,-0.0240,0.0140,0.0060,,1008.516
48.298,48.298,804900685.451,804900685.174,0.08,10.571,0.0156,0.9940,0.9940,0.0323,-0.0300,0.0090,0.0080,,1008.516
48.303,48.303,804900685.451,804900685.174,0.08,10.571,0.0220,0.9980,0.9980,0.0328,-0.0320,0.0040,0.0060,,1008.516
48.308,48.308,804900685.451,804900685.174,0.08,10.571,0.0220,0.9980,0.9980,0.0281,-0.0280,-0.0020,-0.0020,,1008.516
48.313,48.313,804900685.451,804900685.174,0.08,10.571,0.0162,1.0010,1.0010,0.0222,-0.0210,-0.0040,-0.0060,,1008.516
48.318,48.318,804900685.451,804900685.174,0.08,10.571,0.0162,1.0010,1.0010,0.0131,-0.0110,-0.0010,-0.0070,,1008.516
48.323,48.323,804900685.451,804900685.174,0.08,10.571,0.0054,1.0000,1.0000,0.0083,0.0040,0.0020,-0.0070,,1008.516
48.328,48.328,804900685.451,804900685.174,0.08,10.571,0.0054,1.0000,1.0000,0.0179,0.0160,-0.0010,-0.0080,,1008.516
48.333,48.333,804900685.451,804900685.174,0.08,10.571,0.0041,1.0000,1.0000,0.0267,0.0240,-0.0040,-0.0110,,1008.516
48.338,48.338,804900685.451,804900685.174,0.08,10.571,0.0041,1.0000,1.0000,0.0279,0.0260,-0.0020,-0.0100,,1008.516
48.343,48.343,804900685.451,804900685.174,0.08,10.571,0.0070,0.9970,0.9970,0.0319,0.0310,0.0030,-0.0070,,1008.516
48.348,48.348,804900685.451,804900685.174,0.08,10.571,0.0073,0.9970,0.9970,0.0344,0.0340,0.0030,-0.0040,,1008.516
48.353,48.353,804900685.451,804900685.174,0.08,10.571,0.0079,0.9950,0.9950,0.0323,0.0320,0.0030,-0.0030,,1008.516
48.358,48.358,804900685.451,804900685.174,0.08,10.571,0.0079,0.9950,0.9950,0.0286,0.0280,0.0030,-0.0050,,1008.516
48.363,48.363,804900685.451,804900685.174,0.08,10.571,0.0073,0.9970,0.9970,0.0253,0.0250,0.0000,-0.0040,,1008.516
48.368,48.368,804900685.451,804900685.174,0.08,10.571,0.0073,0.9970,0.9970,0.0221,0.0220,0.0010,0.0020,,1008.516
48.373,48.373,804900685.451,804900685.174,0.08,10.571,0.0122,0.9980,0.9980,0.0172,0.0170,-0.0020,0.0020,,1008.516
48.378,48.378,804900685.451,804900685.174,0.08,10.571,0.0122,0.9980,0.9980,0.0126,0.0060,-0.0110,0.0010,,1008.516
48.383,48.383,804900685.451,804900685.174,0.08,10.571,0.0172,1.0010,1.0010,0.0182,-0.0090,-0.0150,0.0050,,1008.516
48.388,48.388,804900685.451,804900685.174,0.08,10.571,0.0172,1.0010,1.0010,0.0257,-0.0180,-0.0160,0.0090,,1008.516
48.393,48.393,804900685.451,804900685.174,0.08,10.571,0.0220,0.9930,0.9930,0.0225,-0.0130,-0.0170,0.0070,,1008.516
48.398,48.398,804900685.451,804900685.174,0.08,10.571,0.0220,0.9930,0.9930,0.0216,-0.0050,-0.0210,0.0010,,1008.516
48.403,48.403,804900685.451,804900685.174,0.08,10.571,0.0119,0.9940,0.9940,0.0286,0.0050,-0.0270,-0.0080,,1008.516
48.408,48.408,804900685.451,804900685.174,0.08,10.571,0.0119,0.9940,0.9940,0.0367,0.0150,-0.0300,-0.0150,,1008.516
48.413,48.413,804900685.451,804900685.174,0.08,10.571,0.0062,0.9980,0.9980,0.0291,0.0160,-0.0230,-0.0080,,1008.516
48.418,48.418,804900685.451,804900685.174,0.08,10.571,0.0067,0.9980,0.9980,0.0178,0.0110,-0.0140,-0.0010,,1008.516
48.423,48.423,804900685.451,804900685.174,0.08,10.571,0.0078,0.9970,0.9970,0.0163,0.0120,-0.0110,0.0000,,1008.516
48.428,48.428,804900685.451,804900685.174,0.08,10.571,0.0078,0.9970,0.9970,0.0175,0.0160,-0.0050,0.0050,,1008.516
48.433,48.433,804900685.451,804900685.174,0.08,10.571,0.0020,0.9980,0.9980,0.0287,0.0280,0.0010,0.0060,,1008.516
48.438,48.438,804900685.451,804900685.174,0.08,10.571,0.0020,0.9980,0.9980,0.0423,0.0420,-0.0010,0.0050,,1008.516
48.443,48.443,804900685.451,804900685.174,0.08,10.571,0.0061,1.0060,1.0060,0.0493,0.0490,-0.0040,0.0030,,1008.516
48.448,48.448,804900685.451,804900685.174,0.08,10.571,0.0061,1.0060,1.0060,0.0481,0.0480,-0.0030,-0.0010,,1008.516
48.453,48.453,804900685.451,804900685.174,0.08,10.571,0.0124,1.0070,1.0070,0.0362,0.0360,0.0020,-0.0030,,1008.516
48.458,48.458,804900685.451,804900685.174,0.08,10.571,0.0126,1.0070,1.0070,0.0205,0.0190,0.0030,-0.0070,,1008.516
48.463,48.463,804900685.451,804900685.174,0.08,10.571,0.0052,0.9970,0.9970,0.0105,0.0050,0.0060,-0.0070,,1008.516
48.468,48.468,804900685.451,804900685.174,0.08,10.571,0.0052,0.9970,0.9970,0.0129,-0.0030,0.0110,-0.0060,,1008.516
48.473,48.473,804900685.451,804900685.174,0.08,10.571,0.0113,0.9920,0.9920,0.0248,-0.0130,0.0210,-0.0020,,1008.516
48.478,48.478,804900685.451,804900685.174,0.08,10.571,0.0113,0.9920,0.9920,0.0334,-0.0210,0.0260,0.0000,,1008.516
48.483,48.483,804900685.451,804900685.174,0.08,10.571,0.0112,0.9970,0.9970,0.0430,-0.0350,0.0250,0.0000,,1008.516
48.488,48.488,804900685.451,804900685.174,0.08,10.571,0.0112,0.9970,0.9970,0.0497,-0.0450,0.0210,0.0010,,1008.516
48.493,48.493,804900685.451,804900685.174,0.08,10.571,0.0193,0.9970,0.9970,0.0515,-0.0500,0.0120,-0.0030,,1008.516
48.498,48.498,804900685.451,804900685.174,0.08,10.571,0.0201,0.9970,0.9970,0.0516,-0.0510,0.0000,-0.0080,,1008.516
48.503,48.503,804900685.451,804900685.174,0.08,10.571,0.0259,0.9950,0.9950,0.0453,-0.0420,-0.0080,-0.0150,,1008.516
48.508,48.508,804900685.451,804900685.174,0.08,10.571,0.0259,0.9950,0.9950,0.0390,-0.0330,-0.0120,-0.0170,,1008.516
48.513,48.513,804900685.451,804900685.174,0.08,10.571,0.0158,1.0040,1.0040,0.0318,-0.0240,-0.0120,-0.0170,,1008.516
48.518,48.518,804900685.451,804900685.174,0.08,10.571,0.0158,1.0040,1.0040,0.0209,-0.0110,-0.0110,-0.0140,,1008.516
48.523,48.523,804900685.451,804900685.174,0.08,10.571,0.0121,1.0110,1.0110,0.0161,0.0040,-0.0100,-0.0120,,1008.516
48.528,48.528,804900685.451,804900685.174,0.08,10.571,0.0121,1.0110,1.0110,0.0246,0.0210,-0.0100,-0.0080,,1008.516
48.533,48.533,804900685.451,804900685.174,0.08,10.571,0.0132,1.0130,1.0130,0.0297,0.0280,-0.0070,-0.0070,,1008.516
48.538,48.538,804900685.451,804900685.174,0.08,10.571,0.0132,1.0130,1.0130,0.0349,0.0340,-0.0040,-0.0070,,1008.516
48.543,48.543,804900685.451,804900685.174,0.08,10.571,0.0133,1.0120,1.0120,0.0362,0.0360,-0.0010,-0.0040,,1008.516
48.548,48.548,804900685.451,804900685.174,0.08,10.571,0.0133,1.0120,1.0120,0.0393,0.0390,0.0010,-0.0050,,1008.516
48.553,48.553,804900685.451,804900685.174,0.08,10.571,0.0079,1.0050,1.0050,0.0399,0.0390,0.0030,-0.0080,,1008.516
48.558,48.558,804900685.451,804900685.174,0.08,10.571,0.0079,1.0050,1.0050,0.0391,0.0360,0.0080,-0.0130,,1008.516
