t,motionRel,baroRel,absAltRel,relAlt,absAlt,accelMag,vertG,signedLoadG,rotMag,gx,gy,gz,speed,baro
29.700,29.700,805137037.348,805137038.338,-0.81,9.634,0.1258,1.0740,1.0740,2.0378,-0.1740,-0.5790,1.9460,,1011.395
29.705,29.705,805137037.348,805137038.338,-0.81,9.634,0.1284,1.0760,1.0760,1.9900,-0.0860,-0.6140,1.8910,,1011.395
29.710,29.710,805137037.348,805137038.338,-0.81,9.634,0.1038,1.0830,1.0830,1.9304,-0.0020,-0.6290,1.8250,,1011.395
29.715,29.715,805137037.348,805137038.338,-0.81,9.634,0.1058,1.0850,1.0850,1.8709,0.0590,-0.6290,1.7610,,1011.395
29.720,29.720,805137037.348,805137038.338,-0.81,9.634,0.0886,1.0770,1.0770,1.8060,0.0860,-0.6090,1.6980,,1011.395
29.725,29.725,805137037.348,805137038.338,-0.81,9.634,0.0882,1.0780,1.0780,1.7551,0.0810,-0.5640,1.6600,,1011.395
29.730,29.730,805137037.348,805137038.338,-0.81,9.634,0.0905,1.0470,1.0470,1.7293,0.0640,-0.5040,1.6530,,1011.395
29.735,29.735,805137037.348,805137038.338,-0.81,9.634,0.0882,1.0480,1.0480,1.7324,0.0480,-0.4470,1.6730,,1011.395
29.740,29.740,805137037.348,805137038.338,-0.81,9.634,0.1418,1.0130,1.0130,1.7499,0.0380,-0.4050,1.7020,,1011.395
29.745,29.745,805137037.348,805137038.338,-0.81,9.634,0.1376,1.0140,1.0140,1.7623,0.0470,-0.3670,1.7230,,1011.395
29.750,29.750,805137037.348,805137038.338,-0.81,9.634,0.1779,1.0020,1.0020,1.7568,0.0730,-0.3350,1.7230,,1011.395
29.755,29.755,805137037.348,805137038.338,-0.81,9.634,0.1735,1.0020,1.0020,1.7552,0.1260,-0.2990,1.7250,,1011.395
29.760,29.760,805137037.348,805137038.338,-0.81,9.634,0.1686,1.0120,1.0120,1.7480,0.1770,-0.2820,1.7160,,1011.395
29.765,29.765,805137037.348,805137038.338,-0.81,9.634,0.1637,1.0120,1.0120,1.7365,0.2230,-0.2870,1.6980,,1011.395
29.770,29.770,805137037.348,805137038.338,-0.81,9.634,0.1340,1.0150,1.0150,1.7060,0.2480,-0.3160,1.6580,,1011.395
29.775,29.775,805137037.348,805137038.338,-0.81,9.634,0.1306,1.0150,1.0150,1.6574,0.2510,-0.3610,1.5980,,1011.395
29.780,29.780,805137037.348,805137038.338,-0.81,9.634,0.0775,0.9880,0.9880,1.5824,0.2300,-0.4100,1.5110,,1011.395
29.785,29.785,805137037.348,805137038.338,-0.81,9.634,0.0744,0.9880,0.9880,1.4995,0.1760,-0.4610,1.4160,,1011.395
29.790,29.790,805137037.348,805137038.338,-0.81,9.634,0.0683,0.9430,0.9430,1.4153,0.1100,-0.5090,1.3160,,1011.395
29.795,29.795,805137037.348,805137038.338,-0.81,9.634,0.0663,0.9440,0.9440,1.3353,0.0470,-0.5430,1.2190,,1011.395
29.800,29.800,805137037.348,805137038.338,-0.81,9.634,0.0980,0.9030,0.9030,1.2693,0.0090,-0.5600,1.1390,,1011.395
29.805,29.805,805137037.348,805137038.338,-0.81,9.634,0.0959,0.9050,0.9050,1.2153,0.0110,-0.5610,1.0780,,1011.395
29.810,29.810,805137037.348,805137038.338,-0.81,9.634,0.1043,0.9020,0.9020,1.1946,0.0390,-0.5610,1.0540,,1011.395
29.815,29.815,805137037.348,805137038.338,-0.81,9.634,0.1029,0.9030,0.9030,1.1975,0.0770,-0.5460,1.0630,,1011.395
29.820,29.820,805137037.348,805137038.338,-0.81,9.634,0.1266,0.9260,0.9260,1.2119,0.1110,-0.5200,1.0890,,1011.395
29.825,29.825,805137037.348,805137038.338,-0.81,9.634,0.1250,0.9270,0.9270,1.2308,0.1420,-0.4880,1.1210,,1011.395
29.830,29.830,805137037.348,805137038.338,-0.81,9.634,0.1727,0.9290,0.9290,1.2602,0.1560,-0.4670,1.1600,,1011.395
29.835,29.835,805137037.348,805137038.338,-0.81,9.634,0.1712,0.9300,0.9300,1.2953,0.1430,-0.4530,1.2050,,1011.395
29.840,29.840,805137037.348,805137038.338,-0.81,9.634,0.1985,0.9140,0.9140,1.3280,0.0990,-0.4430,1.2480,,1011.395
29.845,29.845,805137037.348,805137038.338,-0.81,9.634,0.1961,0.9150,0.9150,1.3588,0.0280,-0.4260,1.2900,,1011.395
29.850,29.850,805137037.348,805137038.338,-0.81,9.634,0.2113,0.8870,0.8870,1.3886,-0.0540,-0.4020,1.3280,,1011.395
29.855,29.855,805137037.348,805137038.338,-0.81,9.634,0.2085,0.8880,0.8880,1.4147,-0.1330,-0.3660,1.3600,,1011.395
29.860,29.860,805137037.348,805137038.338,-0.81,9.634,0.1985,0.8810,0.8810,1.4247,-0.1880,-0.3180,1.3760,,1011.395
29.865,29.865,805137037.348,805137038.338,-0.81,9.634,0.1950,0.8820,0.8820,1.4220,-0.2100,-0.2660,1.3810,,1011.395
29.870,29.870,805137037.348,805137038.338,-0.81,9.634,0.1565,0.9110,0.9110,1.4015,-0.1940,-0.2230,1.3700,,1011.395
29.875,29.875,805137037.348,805137038.338,-0.81,9.634,0.1535,0.9110,0.9110,1.3542,-0.1400,-0.1930,1.3330,,1011.395
29.880,29.880,805137037.348,805137038.338,-0.81,9.634,0.1201,0.9610,0.9610,1.2749,-0.0630,-0.1770,1.2610,,1011.395
29.885,29.885,805137037.348,805137038.338,-0.81,9.634,0.1175,0.9620,0.9620,1.1738,0.0240,-0.1570,1.1630,,1011.395
29.890,29.890,805137037.348,805137038.338,-0.81,9.634,0.1099,0.9940,0.9940,1.0765,0.1020,-0.1280,1.0640,,1011.395
29.895,29.895,805137037.348,805137038.338,-0.81,9.634,0.1096,0.9940,0.9940,0.9785,0.1620,-0.0880,0.9610,,1011.395
29.900,29.900,805137037.348,805137038.338,-0.81,9.634,0.0947,0.9860,0.9860,0.8942,0.2100,-0.0460,0.8680,,1011.395
29.905,29.905,805137037.348,805137038.338,-0.81,9.634,0.0949,0.9860,0.9860,0.8350,0.2550,-0.0130,0.7950,,1011.395
29.910,29.910,805137037.348,805137038.338,-0.81,9.634,0.0634,0.9530,0.9530,0.7924,0.2960,0.0020,0.7350,,1011.395
29.915,29.915,805137037.348,805137038.338,-0.81,9.634,0.0647,0.9520,0.9520,0.7575,0.3190,-0.0100,0.6870,,1011.395
29.920,29.920,805137037.348,805137038.338,-0.81,9.634,0.0872,0.9190,0.9190,0.7229,0.3140,-0.0390,0.6500,,1011.395
29.925,29.925,805137037.348,805137038.338,-0.81,9.634,0.0875,0.9180,0.9180,0.6941,0.2740,-0.0690,0.6340,,1011.395
29.930,29.930,805137037.348,805137038.338,-0.81,9.634,0.1614,0.8750,0.8750,0.6709,0.1990,-0.0990,0.6330,,1011.395
29.935,29.935,805137037.348,805137038.338,-0.81,9.634,0.1608,0.8750,0.8750,0.6718,0.0920,-0.1280,0.6530,,1011.395
29.940,29.940,805137037.348,805137038.338,-0.81,9.634,0.2304,0.8350,0.8350,0.7116,-0.0350,-0.1580,0.6930,,1011.395
29.945,29.945,805137037.348,805137038.338,-0.81,9.634,0.2293,0.8360,0.8360,0.7775,-0.1480,-0.1750,0.7430,,1011.395
29.950,29.950,805137037.348,805137038.338,-0.81,9.634,0.2612,0.8150,0.8150,0.8534,-0.2320,-0.1770,0.8020,,1011.395
29.955,29.955,805137037.348,805137038.338,-0.81,9.634,0.2603,0.8160,0.8160,0.9204,-0.2790,-0.1670,0.8610,,1011.395
29.960,29.960,805137037.348,805137038.338,-0.81,9.634,0.2373,0.8420,0.8420,0.9642,-0.2890,-0.1410,0.9090,,1011.395
29.965,29.965,805137037.348,805137038.338,-0.81,9.634,0.2351,0.8430,0.8430,0.9876,-0.2770,-0.1060,0.9420,,1011.395
29.970,29.970,805137037.348,805137038.338,-0.81,9.634,0.1725,0.9040,0.9040,0.9889,-0.2660,-0.0690,0.9500,,1011.395
29.975,29.975,805137037.348,805137038.338,-0.81,9.634,0.1699,0.9050,0.9050,0.9732,-0.2580,-0.0260,0.9380,,1011.395
29.980,29.980,805137037.348,805137038.338,-0.81,9.634,0.1059,0.9430,0.9430,0.9480,-0.2440,0.0110,0.9160,,1011.395
29.985,29.985,805137037.348,805137038.338,-0.81,9.634,0.1018,0.9440,0.9440,0.9184,-0.2200,0.0330,0.8910,,1011.395
29.990,29.990,805137037.348,805137038.338,-0.81,9.634,0.0877,0.9670,0.9670,0.8802,-0.1840,0.0360,0.8600,,1011.395
29.995,29.995,805137037.348,805137038.338,-0.81,9.634,0.0858,0.9670,0.9670,0.8335,-0.1330,0.0360,0.8220,,1011.395
30.000,30.000,805137037.348,805137038.338,-0.81,9.634,0.1089,0.9990,0.9990,0.7792,-0.0710,0.0390,0.7750,,1011.395
30.005,30.005,805137037.348,805137038.338,-0.81,9.634,0.1075,0.9990,0.9990,0.7243,-0.0010,0.0430,0.7230,,1011.395
30.010,30.010,805137037.348,805137038.338,-0.81,9.634,0.1314,1.0180,1.0180,0.6693,0.0680,0.0500,0.6640,,1011.395
30.015,30.015,805137037.348,805137038.338,-0.81,9.634,0.1322,1.0180,1.0180,0.6277,0.1340,0.0520,0.6110,,1011.395
30.020,30.020,805137037.348,805137038.338,-0.81,9.634,0.1348,1.0130,1.0130,0.6002,0.1930,0.0510,0.5660,,1011.395
30.025,30.025,805137037.348,805137038.338,-0.81,9.634,0.1344,1.0130,1.0130,0.5755,0.2360,0.0440,0.5230,,1011.395
30.030,30.030,805137037.348,805137038.338,-0.81,9.634,0.1102,0.9940,0.9940,0.5591,0.2590,0.0390,0.4940,,1011.395
30.035,30.035,805137037.348,805137038.338,-0.81,9.634,0.1120,0.9930,0.9930,0.5440,0.2600,0.0290,0.4770,,1011.395
30.040,30.040,805137037.348,805137038.338,-0.81,9.634,0.0868,0.9680,0.9680,0.5266,0.2420,0.0260,0.4670,,1011.395
30.045,30.045,805137037.348,805137038.338,-0.81,9.634,0.0875,0.9670,0.9670,0.5107,0.2180,0.0270,0.4610,,1011.395
30.050,30.050,805137037.348,805137038.338,-0.81,9.634,0.0808,0.9430,0.9430,0.5058,0.2130,0.0270,0.4580,,1011.395
30.055,30.055,805137037.348,805137038.338,-0.81,9.634,0.0817,0.9420,0.9420,0.5084,0.2360,0.0160,0.4500,,1011.395
30.060,30.060,805137037.348,805137038.338,-0.81,9.634,0.0794,0.9370,0.9370,0.5125,0.2860,-0.0140,0.4250,,1011.395
30.065,30.065,805137037.348,805137038.338,-0.81,9.634,0.0810,0.9360,0.9360,0.5187,0.3470,-0.0520,0.3820,,1011.395
30.070,30.070,805137037.348,805137038.338,-0.81,9.634,0.0669,0.9540,0.9540,0.5221,0.4000,-0.0750,0.3270,,1011.395
30.075,30.075,805137037.348,805137038.338,-0.81,9.634,0.0680,0.9530,0.9530,0.5223,0.4380,-0.0770,0.2740,,1011.395
30.080,30.080,805137037.348,805137038.338,-0.81,9.634,0.0777,0.9420,0.9420,0.5190,0.4660,-0.0500,0.2230,,1011.395
30.085,30.085,805137037.348,805137038.338,-0.81,9.634,0.0794,0.9410,0.9410,0.5067,0.4660,-0.0200,0.1980,,1011.395
30.090,30.090,805137037.348,805137038.338,-0.81,9.634,0.1001,0.9060,0.9060,0.4769,0.4350,0.0130,0.1950,,1011.395
30.095,30.095,805137037.348,805137038.338,-0.81,9.634,0.1015,0.9050,0.9050,0.5365,0.3970,0.1180,0.3410,,1011.395
30.100,30.100,805137037.348,805137038.338,-0.81,9.634,0.1431,0.8570,0.8570,0.7346,0.4140,0.2670,0.5450,,1011.395
30.105,30.105,805137037.348,805137038.338,-0.81,9.634,0.1451,0.8550,0.8550,0.9427,0.3950,0.4690,0.7160,,1011.395
30.110,30.110,805137037.348,805137038.338,-0.81,9.634,0.1982,0.8740,0.8740,1.1844,0.3400,0.6960,0.8960,,1011.395
30.115,30.115,805137037.348,805137038.338,-0.81,9.634,0.1956,0.8720,0.8720,1.4398,0.2320,0.8590,1.1320,,1011.395
30.120,30.120,805137037.348,805137038.338,-0.81,9.634,0.1968,0.9210,0.9210,1.6459,0.0440,0.9700,1.3290,,1011.395
30.125,30.125,805137037.348,805137038.338,-0.81,9.634,0.1897,0.9200,0.9200,1.7601,-0.1530,1.0650,1.3930,,1011.395
30.130,30.130,805137037.348,805137038.338,-0.81,9.634,0.1820,0.8770,0.8770,1.7796,-0.3300,1.0880,1.3690,,1011.395
30.135,30.135,805137037.348,805137038.338,-0.81,9.634,0.1768,0.8770,0.8770,1.6992,-0.4810,1.0200,1.2710,,1011.395
30.140,30.140,805137037.348,805137038.338,-0.81,9.634,0.1080,0.8990,0.8990,1.5682,-0.5860,0.9530,1.0990,,1011.395
30.145,30.145,805137037.348,805137038.338,-0.81,9.634,0.1090,0.8990,0.8990,1.4668,-0.6410,0.9060,0.9590,,1011.395
30.150,30.150,805137037.348,805137038.338,-0.81,9.634,0.1862,0.9200,0.9200,1.3276,-0.5680,0.9050,0.7880,,1011.395
30.155,30.155,805137037.348,805137038.338,-0.81,9.634,0.1908,0.9200,0.9200,1.1316,-0.4100,0.8590,0.6120,,1011.395
30.160,30.160,805137037.348,805137038.338,-0.81,9.634,0.2259,0.9710,0.9710,1.0171,-0.1670,0.8270,0.5680,,1011.395
30.165,30.165,805137037.348,805137038.338,-0.81,9.634,0.2301,0.9700,0.9700,0.9596,0.1210,0.8000,0.5160,,1011.395
30.170,30.170,805137037.348,805137038.338,-0.81,9.634,0.1701,1.0700,1.0700,0.9813,0.3650,0.7880,0.4570,,1011.395
30.175,30.175,805137037.348,805137038.338,-0.81,9.634,0.1730,1.0680,1.0680,1.0616,0.6450,0.7470,0.3910,,1011.395
30.180,30.180,805137037.348,805137038.338,-0.81,9.634,0.1158,1.0750,1.0750,1.1863,0.9170,0.6880,0.3050,,1011.395
30.185,30.185,805137037.348,805137038.338,-0.81,9.634,0.1168,1.0710,1.0710,1.3120,1.0740,0.7140,0.2410,,1011.395
30.190,30.190,805137037.348,805137038.338,-0.81,9.634,0.0887,1.0040,1.0040,1.3964,1.1090,0.8230,0.2070,,1011.395
30.195,30.195,805137037.348,805137038.338,-0.81,9.634,0.0931,1.0000,1.0000,1.3165,1.0080,0.8130,0.2370,,1011.395
30.200,30.200,805137037.348,805137038.338,-0.81,9.634,0.1446,0.8700,0.8700,1.2139,0.9210,0.7550,0.2350,,1011.395
30.205,30.205,805137037.348,805137038.338,-0.81,9.634,0.1498,0.8660,0.8660,1.1411,0.8510,0.7320,0.2050,,1011.395
30.210,30.210,805137037.348,805137038.338,-0.81,9.634,0.2673,0.7330,0.7330,1.1061,0.7650,0.7620,0.2400,,1011.395
30.215,30.215,805137037.348,805137038.338,-0.81,9.634,0.2704,0.7300,0.7300,1.0994,0.6480,0.8230,0.3340,,1011.395
30.220,30.220,805137037.348,805137038.338,-0.81,9.634,0.2955,0.7070,0.7070,1.0652,0.5100,0.8400,0.4110,,1011.395
30.225,30.225,805137037.348,805137038.338,-0.81,9.634,0.2981,0.7040,0.7040,0.9943,0.3720,0.8020,0.4550,,1011.395
30.230,30.230,805137037.348,805137038.338,-0.81,9.634,0.3201,0.6830,0.6830,0.9182,0.2150,0.7930,0.4100,,1011.395
30.235,30.235,805137037.348,805137038.338,-0.81,9.634,0.3219,0.6810,0.6810,0.7843,0.1170,0.7100,0.3120,,1011.395
30.240,30.240,805137037.348,805137038.338,-0.81,9.634,0.2875,0.7180,0.7180,0.5845,0.2030,0.4770,0.2700,,1011.395
30.245,30.245,805137037.348,805137038.338,-0.81,9.634,0.2887,0.7170,0.7170,0.5082,0.4010,0.1400,0.2790,,1011.395
30.250,30.250,805137037.348,805137038.338,-0.81,9.634,0.1334,0.8760,0.8760,0.6285,0.5060,-0.1230,0.3520,,1011.395
30.255,30.255,805137037.348,805137038.338,-0.81,9.634,0.1344,0.8750,0.8750,0.7489,0.5280,-0.2120,0.4870,,1011.395
30.260,30.260,805137037.348,805137038.338,-0.81,9.634,0.1287,1.0750,1.0750,0.8375,0.4980,-0.2000,0.6430,,1011.395
30.265,30.265,805137037.348,805137038.338,-0.81,9.634,0.1264,1.0740,1.0740,0.8861,0.4390,-0.1220,0.7600,,1011.395
30.270,30.270,805137037.348,805137038.338,-0.81,9.634,0.1625,1.0590,1.0590,0.9237,0.3130,-0.0070,0.8690,,1011.395
30.275,30.275,805137037.348,805137038.338,-0.81,9.634,0.1607,1.0590,1.0590,0.9897,0.1840,0.2210,0.9470,,1011.395
30.280,30.280,805137037.348,805137038.338,-0.81,9.634,0.1467,1.0620,1.0620,1.1162,0.0590,0.4650,1.0130,,1011.395
30.285,30.285,805137037.348,805137038.338,-0.81,9.634,0.1418,1.0610,1.0610,1.2660,-0.0190,0.7100,1.0480,,1011.395
30.290,30.290,805137037.348,805137038.338,-0.81,9.634,0.1096,1.0510,1.0510,1.4153,-0.0260,0.9260,1.0700,,1011.395
30.295,30.295,805137037.348,805137038.338,-0.81,9.634,0.1032,1.0500,1.0500,1.4888,0.0000,1.0310,1.0740,,1011.395
30.300,30.300,805137037.348,805137038.338,-0.81,9.634,0.1020,1.0720,1.0720,1.4445,0.0730,1.0070,1.0330,,1011.395
30.305,30.305,805137037.348,805137038.338,-0.81,9.634,0.0991,1.0710,1.0710,1.3093,0.2210,0.8810,0.9430,,1011.395
30.310,30.310,805137037.348,805137038.338,-0.81,9.634,0.0809,1.0490,1.0490,1.1169,0.3600,0.6550,0.8300,,1011.395
30.315,30.315,805137037.348,805137038.338,-0.81,9.634,0.0789,1.0480,1.0480,0.7922,0.3770,0.3180,0.6200,,1011.395
30.320,30.320,805137037.348,805137038.338,-0.81,9.634,0.0365,0.9950,0.9950,0.4325,0.2880,-0.0960,0.3080,,1011.395
30.325,30.325,805137037.348,805137038.338,-0.81,9.634,0.0351,0.9950,0.9950,0.5438,0.0790,-0.5360,0.0470,,1011.395
30.330,30.330,805137037.348,805137038.338,-0.81,9.634,0.2706,0.7720,0.7720,0.7386,-0.0160,-0.7360,0.0600,,1011.395
30.335,30.335,805137037.348,805137038.338,-0.81,9.634,0.2682,0.7730,0.7730,0.7977,-0.0390,-0.7780,0.1720,,1011.395
30.340,30.340,805137037.348,805137038.338,-0.81,9.634,0.4515,0.6170,0.6170,0.8194,-0.0740,-0.7990,0.1660,,1011.395
30.345,30.345,805137037.348,805137038.338,-0.81,9.634,0.4494,0.6180,0.6180,0.8166,-0.0850,-0.8080,0.0820,,1011.395
30.350,30.350,805137037.348,805137038.338,-0.81,9.634,0.3868,0.7240,0.7240,0.7967,-0.0520,-0.7950,0.0070,,1011.395
30.355,30.355,805137037.348,805137038.338,-0.81,9.634,0.3863,0.7250,0.7250,0.8140,0.0080,-0.8140,0.0000,,1011.395
30.360,30.360,805137037.348,805137038.338,-0.81,9.634,0.2995,0.7540,0.7540,0.8775,0.0640,-0.8750,0.0180,,1011.395
30.365,30.365,805137037.348,805137038.338,-0.81,9.634,0.2982,0.7550,0.7550,0.9419,0.0690,-0.9390,0.0280,,1011.395
30.370,30.370,805137037.348,805137038.338,-0.81,9.634,0.2125,0.8060,0.8060,1.0352,0.0330,-1.0340,0.0360,,1011.395
30.375,30.375,805137037.348,805137038.338,-0.81,9.634,0.2108,0.8070,0.8070,1.1424,0.0480,-1.1410,0.0300,,1011.395
30.380,30.380,805137037.348,805137038.338,-0.81,9.634,0.1569,0.8570,0.8570,1.2541,0.1320,-1.2470,0.0160,,1011.395
30.385,30.385,805137037.348,805137038.338,-0.81,9.634,0.1551,0.8580,0.8580,1.3008,0.3020,-1.2650,0.0240,,1011.395
30.390,30.390,805137037.348,805137038.338,-0.81,9.634,0.0439,0.9940,0.9940,1.3022,0.4720,-1.2120,0.0640,,1011.395
30.395,30.395,805137037.348,805137038.338,-0.81,9.634,0.0450,0.9940,0.9940,1.3456,0.5960,-1.1990,0.1330,,1011.395
30.400,30.400,805137037.348,805137038.338,-0.81,9.634,0.1277,1.1250,1.1250,1.4185,0.7700,-1.1770,0.1840,,1011.395
30.405,30.405,805137037.348,805137038.338,-0.81,9.634,0.1280,1.1240,1.1240,1.5040,1.0000,-1.1040,0.2080,,1011.395
30.410,30.410,805137037.348,805137038.338,-0.81,9.634,0.1526,1.1420,1.1420,1.6786,1.2850,-1.0500,0.2530,,1011.395
30.415,30.415,805137037.348,805137038.338,-0.81,9.634,0.1516,1.1390,1.1390,1.8736,1.5720,-0.9870,0.2550,,1011.395
30.420,30.420,805137037.348,805137038.338,-0.81,9.634,0.2206,1.2140,1.2140,2.0676,1.8570,-0.8480,0.3280,,1011.395
30.425,30.425,805137037.348,805137038.338,-0.81,9.634,0.2182,1.2100,1.2100,2.2356,2.1030,-0.5650,0.5060,,1011.395
30.430,30.430,805137037.348,805137038.338,-0.81,9.634,0.2469,1.2340,1.2340,2.3730,2.2920,-0.2880,0.5430,,1011.395
30.435,30.435,805137037.348,805137038.338,-0.81,9.634,0.2445,1.2290,1.2290,2.4708,2.4370,-0.0350,0.4060,,1011.395
30.440,30.440,805137037.348,805137038.338,-0.81,9.634,0.1515,1.1260,1.1260,2.5243,2.5130,0.1810,0.1560,,1011.395
30.445,30.445,805137037.348,805137038.338,-0.81,9.634,0.1528,1.1200,1.1200,2.5464,2.5290,0.2930,-0.0520,,1011.395
30.450,30.450,805137037.348,805137038.338,-0.81,9.634,0.1820,0.9240,0.9240,2.5660,2.5500,0.2320,-0.1670,,1011.395
30.455,30.455,805137037.348,805137038.338,-0.81,9.634,0.1879,0.9190,0.9190,2.5223,2.5140,0.0470,-0.1990,,1011.395
30.460,30.460,805137037.348,805137038.338,-0.81,9.634,0.2861,0.7690,0.7690,2.3745,2.3650,-0.1600,-0.1400,,1011.395
30.465,30.465,805137037.348,805137038.338,-0.81,9.634,0.2906,0.7640,0.7640,2.1632,2.1400,-0.3160,-0.0020,,1011.395
30.470,30.470,805137037.348,805137038.338,-0.81,9.634,0.4132,0.6080,0.6080,1.9681,1.9190,-0.3720,0.2290,,1011.395
30.475,30.475,805137037.348,805137038.338,-0.81,9.634,0.4153,0.6050,0.6050,1.8533,1.7510,-0.3280,0.5110,,1011.395
30.480,30.480,805137037.348,805137038.338,-0.81,9.634,0.4602,0.5460,0.5460,1.6015,1.4990,-0.5430,0.1520,,1011.395
30.485,30.485,805137037.348,805137038.338,-0.81,9.634,0.4610,0.5440,0.5440,1.6109,1.4320,-0.4320,-0.5980,,1011.395
30.490,30.490,805137037.348,805137038.338,-0.81,9.634,0.5036,0.6490,0.6490,1.7497,1.2560,-1.1990,-0.2150,,1011.395
30.495,30.495,805137037.348,805137038.338,-0.81,9.634,0.5054,0.6490,0.6490,2.3971,1.1920,-2.0350,0.4290,,1011.395
30.500,30.500,805137037.348,805137038.338,-0.81,9.634,0.5586,0.7370,0.7370,2.7994,1.2580,-2.4230,0.6190,,1011.395
30.505,30.505,805137037.348,805137038.338,-0.81,9.634,0.5667,0.7380,0.7380,2.7390,1.3430,-2.3400,0.4720,,1011.395
30.510,30.510,805137037.348,805137038.338,-0.81,9.634,0.1371,1.0280,1.0280,2.4739,1.4190,-2.0040,0.3010,,1011.395
30.515,30.515,805137037.348,805137038.338,-0.81,9.634,0.1421,1.0280,1.0280,2.2505,1.4980,-1.6530,0.2970,,1011.395
30.520,30.520,805137037.348,805137038.338,-0.81,9.634,0.2669,1.0650,1.0650,2.1157,1.5650,-1.3660,0.4010,,1011.395
30.525,30.525,805137037.348,805137038.338,-0.81,9.634,0.2683,1.0640,1.0640,2.0532,1.6050,-1.1610,0.5400,,1011.395
30.530,30.530,805137037.348,805137038.338,-0.81,9.634,0.2470,1.0540,1.0540,2.0186,1.6150,-1.0160,0.6590,,1011.395
30.535,30.535,805137037.348,805137038.338,-0.81,9.634,0.2508,1.0530,1.0530,2.0112,1.6090,-0.9630,0.7270,,1011.395
30.540,30.540,805137037.348,805137039.340,-0.81,9.477,0.1003,1.0510,1.0510,2.0276,1.6030,-0.9780,0.7650,,1011.395
30.545,30.545,805137037.348,805137039.340,-0.81,9.477,0.1016,1.0500,1.0500,2.0466,1.5360,-1.0430,0.8610,,1011.395
30.550,30.550,805137037.348,805137039.340,-0.81,9.477,0.0441,1.0440,1.0440,2.0557,1.4010,-1.1310,0.9920,,1011.395
30.555,30.555,805137037.348,805137039.340,-0.81,9.477,0.0451,1.0440,1.0440,2.0325,1.2290,-1.1950,1.0920,,1011.395
30.560,30.560,805137037.348,805137039.340,-0.81,9.477,0.1201,1.0740,1.0740,1.9419,1.0360,-1.2070,1.1140,,1011.395
30.565,30.565,805137037.348,805137039.340,-0.81,9.477,0.1223,1.0750,1.0750,1.7645,0.8280,-1.1250,1.0780,,1011.395
30.570,30.570,805137037.348,805137039.340,-0.81,9.477,0.1420,1.1010,1.1010,1.5296,0.6350,-0.9280,1.0370,,1011.395
30.575,30.575,805137037.348,805137039.340,-0.81,9.477,0.1425,1.1010,1.1010,1.2906,0.4960,-0.6320,1.0100,,1011.395
30.580,30.580,805137037.348,805137039.340,-0.81,9.477,0.1454,1.1310,1.1310,1.0755,0.4400,-0.2500,0.9490,,1011.395
30.585,30.585,805137037.348,805137039.340,-0.81,9.477,0.1443,1.1300,1.1300,0.9712,0.4690,0.1900,0.8290,,1011.395
30.590,30.590,805137037.348,805137039.340,-0.81,9.477,0.1809,1.1720,1.1720,1.0806,0.5680,0.5640,0.7260,,1011.395
30.595,30.595,805137037.348,805137039.340,-0.81,9.477,0.1777,1.1700,1.1700,1.2484,0.7290,0.7310,0.7020,,1011.395
30.600,30.600,805137037.348,805137039.340,-0.81,9.477,0.2087,1.2010,1.2010,1.3370,0.9230,0.6850,0.6830,,1011.395
30.605,30.605,805137037.348,805137039.340,-0.81,9.477,0.2058,1.1990,1.1990,1.3500,1.0800,0.5040,0.6340,,1011.395
30.610,30.610,805137037.348,805137039.340,-0.81,9.477,0.2330,1.2150,1.2150,1.3618,1.1980,0.2230,0.6080,,1011.395
30.615,30.615,805137037.348,805137039.340,-0.81,9.477,0.2302,1.2130,1.2130,1.3875,1.2570,-0.1160,0.5760,,1011.395
30.620,30.620,805137037.348,805137039.340,-0.81,9.477,0.2254,1.2140,1.2140,1.4481,1.2470,-0.4720,0.5650,,1011.395
30.625,30.625,805137037.348,805137039.340,-0.81,9.477,0.2235,1.2130,1.2130,1.5676,1.2130,-0.7820,0.6120,,1011.395
30.630,30.630,805137037.348,805137039.340,-0.81,9.477,0.2187,1.2180,1.2180,1.6905,1.1950,-1.0010,0.6540,,1011.395
30.635,30.635,805137037.348,805137039.340,-0.81,9.477,0.2183,1.2180,1.2180,1.7919,1.1990,-1.1450,0.6800,,1011.395
30.640,30.640,805137037.348,805137039.340,-0.81,9.477,0.2368,1.2340,1.2340,1.8609,1.1970,-1.2290,0.7210,,1011.395
30.645,30.645,805137037.348,805137039.340,-0.81,9.477,0.2371,1.2350,1.2350,1.8974,1.1800,-1.2540,0.7970,,1011.395
30.650,30.650,805137037.348,805137039.340,-0.81,9.477,0.3284,1.3140,1.3140,1.8957,1.1430,-1.2140,0.9020,,1011.395
30.655,30.655,805137037.348,805137039.340,-0.81,9.477,0.3277,1.3150,1.3150,1.8705,1.0860,-1.1300,1.0210,,1011.395
30.660,30.660,805137037.348,805137039.340,-0.81,9.477,0.3736,1.3610,1.3610,1.8877,1.0180,-1.0740,1.1720,,1011.395
30.665,30.665,805137037.348,805137039.340,-0.81,9.477,0.3739,1.3620,1.3620,2.0336,1.0040,-1.1170,1.3710,,1011.395
30.670,30.670,805137037.348,805137039.340,-0.81,9.477,0.3701,1.3570,1.3570,2.2097,1.0560,-1.2270,1.5040,,1011.395
30.675,30.675,805137037.348,805137039.340,-0.81,9.477,0.3707,1.3580,1.3580,2.3293,1.1030,-1.3360,1.5570,,1011.395
