t,motionRel,baroRel,absAltRel,relAlt,absAlt,accelMag,vertG,signedLoadG,rotMag,gx,gy,gz,speed,baro
70.171,70.171,804903830.572,804903831.386,-0.74,12.763,1.8490,1.4850,1.4850,6.8183,2.4670,6.2580,-1.1140,,1008.179
70.176,70.176,804903830.572,804903831.386,-0.74,12.763,1.5028,2.1040,2.1040,7.5381,1.3790,7.3900,-0.5560,,1008.179
70.181,70.181,804903830.572,804903831.386,-0.74,12.763,1.4823,2.0790,2.0790,7.9953,-0.7700,7.8990,-0.9680,,1008.179
70.186,70.186,804903830.572,804903831.386,-0.74,12.763,0.5753,1.0100,1.0100,6.8496,-1.1300,6.7400,-0.4610,,1008.179
70.191,70.191,804903830.572,804903831.386,-0.74,12.763,0.5832,0.9890,0.9890,4.6789,-0.5490,4.5770,-0.8010,,1008.179
70.196,70.196,804903830.572,804903831.386,-0.74,12.763,2.2159,2.7610,2.7610,3.4261,-2.0470,2.5510,-1.0200,,1008.179
70.201,70.201,804903830.572,804903831.386,-0.74,12.763,2.2129,2.7480,2.7480,4.4605,-3.9610,2.0410,-0.2030,,1008.179
70.206,70.206,804903830.572,804903831.386,-0.74,12.763,2.0473,2.8140,2.8140,4.8714,-4.3770,1.9590,0.8570,,1008.179
70.211,70.211,804903830.572,804903831.386,-0.74,12.763,2.0369,2.7990,2.7990,4.4320,-3.5840,2.2090,1.3850,,1008.179
70.216,70.216,804903830.572,804903831.386,-0.74,12.763,1.1316,2.1290,2.1290,4.2579,-2.4470,3.1970,1.3860,,1008.179
70.221,70.221,804903830.572,804903831.386,-0.74,12.763,1.1143,2.1120,2.1120,4.6779,-1.2940,4.2230,1.5410,,1008.179
70.226,70.226,804903830.572,804903831.386,-0.74,12.763,0.9661,1.7360,1.7360,4.9026,-0.2500,4.6530,1.5240,,1008.179
70.231,70.231,804903830.572,804903831.386,-0.74,12.763,0.9480,1.7170,1.7170,5.0827,0.4560,4.9070,1.2440,,1008.179
70.236,70.236,804903830.572,804903831.386,-0.74,12.763,1.1210,1.6790,1.6790,4.8024,0.5410,4.7340,0.6000,,1008.179
70.241,70.241,804903830.572,804903831.386,-0.74,12.763,1.1036,1.6610,1.6610,4.1494,0.2340,4.1420,-0.0820,,1008.179
70.246,70.246,804903830.572,804903831.386,-0.74,12.763,1.2307,1.2110,1.2110,3.7843,-0.3020,3.7300,-0.5630,,1008.179
70.251,70.251,804903830.572,804903831.386,-0.74,12.763,1.2209,1.1950,1.1950,3.5729,-0.8140,3.3450,-0.9560,,1008.179
70.256,70.256,804903830.572,804903831.386,-0.74,12.763,0.8839,0.7000,0.7000,3.3081,-1.2310,2.7500,-1.3660,,1008.179
70.261,70.261,804903830.572,804903832.389,-0.74,11.22,0.8805,0.6870,0.6870,3.2501,-1.6160,2.2490,-1.7010,,1008.179
70.266,70.266,804903830.572,804903832.389,-0.74,11.22,0.6531,0.7050,0.7050,3.3343,-1.7990,2.1400,-1.8170,,1008.179
70.271,70.271,804903830.572,804903832.389,-0.74,11.22,0.6504,0.6920,0.6920,3.2702,-1.6920,2.2610,-1.6490,,1008.179
70.276,70.276,804903830.572,804903832.389,-0.74,11.22,0.7816,0.7830,0.7830,3.0624,-1.3740,2.4690,-1.1810,,1008.179
70.281,70.281,804903830.572,804903832.389,-0.74,11.22,0.7794,0.7710,0.7710,2.6694,-0.9810,2.4200,-0.5540,,1008.179
70.286,70.286,804903830.572,804903832.389,-0.74,11.22,0.8591,0.9500,0.9500,2.2048,-0.7640,2.0660,0.0950,,1008.179
70.291,70.291,804903830.572,804903832.389,-0.74,11.22,0.8580,0.9410,0.9410,1.9754,-0.7100,1.6870,0.7430,,1008.179
70.296,70.296,804903830.572,804903832.389,-0.74,11.22,0.8808,0.9390,0.9390,2.1723,-0.6140,1.6180,1.3130,,1008.179
70.301,70.301,804903830.572,804903832.389,-0.74,11.22,0.8823,0.9310,0.9310,2.5265,-0.4830,1.7970,1.7090,,1008.179
70.306,70.306,804903830.572,804903832.389,-0.74,11.22,0.9335,0.9740,0.9740,2.8807,-0.5060,2.0880,1.9190,,1008.179
70.311,70.311,804903830.572,804903832.389,-0.74,11.22,0.9324,0.9630,0.9630,3.2151,-0.6180,2.4170,2.0280,,1008.179
70.316,70.316,804903830.572,804903832.389,-0.74,11.22,1.0187,0.8690,0.8690,3.4372,-0.6750,2.6720,2.0540,,1008.179
70.321,70.321,804903830.572,804903832.389,-0.74,11.22,1.0181,0.8550,0.8550,3.6361,-0.6670,2.9260,2.0530,,1008.179
70.326,70.326,804903830.572,804903832.389,-0.74,11.22,1.0505,0.6030,0.6030,3.8792,-0.6330,3.2120,2.0810,,1008.179
70.331,70.331,804903830.572,804903832.389,-0.74,11.22,1.0524,0.5870,0.5870,4.1023,-0.6610,3.4890,2.0540,,1008.179
70.336,70.336,804903830.572,804903832.389,-0.74,11.22,1.1143,0.4210,0.4210,4.2030,-0.9020,3.6420,1.8940,,1008.179
70.341,70.341,804903830.572,804903832.389,-0.74,11.22,1.1219,0.4020,0.4020,4.2508,-1.2320,3.7410,1.5990,,1008.179
70.346,70.346,804903830.572,804903832.389,-0.74,11.22,1.2169,0.2520,0.2520,4.3985,-1.6100,3.8860,1.2860,,1008.179
70.351,70.351,804903830.572,804903832.389,-0.74,11.22,1.2282,0.2310,0.2310,4.6445,-2.1230,4.0230,0.9380,,1008.179
70.356,70.356,804903830.572,804903832.389,-0.74,11.22,1.2708,0.1400,0.1400,4.8479,-2.8060,3.9250,0.4720,,1008.179
70.361,70.361,804903830.572,804903832.389,-0.74,11.22,1.2842,0.1170,0.1170,5.0236,-3.4850,3.6180,-0.0370,,1008.179
70.366,70.366,804903830.572,804903832.389,-0.74,11.22,1.3391,0.0240,0.0240,5.1398,-4.0700,3.0880,-0.5630,,1008.179
70.371,70.371,804903830.572,804903832.389,-0.74,11.22,1.3537,0.0030,0.0030,5.3105,-4.5360,2.5170,-1.1360,,1008.179
70.376,70.376,804903830.572,804903832.389,-0.74,11.22,1.3469,0.1190,0.1190,5.5917,-4.9430,1.8440,-1.8530,,1008.179
70.381,70.381,804903830.572,804903832.389,-0.74,11.22,1.3594,0.1020,0.1020,5.9640,-5.2130,1.3490,-2.5640,,1008.179
70.386,70.386,804903830.572,804903832.389,-0.74,11.22,1.4739,0.2870,0.2870,6.2679,-5.2920,1.1130,-3.1690,,1008.179
70.391,70.391,804903830.572,804903832.389,-0.74,11.22,1.4866,0.2720,0.2720,6.4990,-5.2350,1.1550,-3.6740,,1008.179
70.396,70.396,804903830.572,804903832.389,-0.74,11.22,1.3432,0.5620,0.5620,6.8639,-5.2150,1.3650,-4.2490,,1008.179
70.401,70.401,804903830.572,804903832.389,-0.74,11.22,1.3598,0.5440,0.5440,7.2160,-5.1760,1.5250,-4.7910,,1008.179
70.406,70.406,804903830.572,804903832.389,-0.74,11.22,1.1194,0.8210,0.8210,7.5783,-5.2680,1.5420,-5.2250,,1008.179
70.411,70.411,804903830.572,804903832.389,-0.74,11.22,1.1405,0.8020,0.8020,7.8168,-5.4880,1.2640,-5.4210,,1008.179
70.416,70.416,804903830.572,804903832.389,-0.74,11.22,0.9253,0.9440,0.9440,7.8588,-5.6170,0.9870,-5.4070,,1008.179
70.421,70.421,804903830.572,804903832.389,-0.74,11.22,0.9481,0.9260,0.9260,7.8396,-5.7830,0.6970,-5.2470,,1008.179
70.426,70.426,804903830.572,804903832.389,-0.74,11.22,0.5020,1.0560,1.0560,7.6633,-5.9130,0.2920,-4.8660,,1008.179
70.431,70.431,804903830.572,804903832.389,-0.74,11.22,0.5182,1.0410,1.0410,7.3673,-6.0740,-0.5860,-4.1280,,1008.179
70.436,70.436,804903830.572,804903832.389,-0.74,11.22,0.1824,1.0400,1.0400,7.4096,-6.4890,-1.6930,-3.1510,,1008.179
70.441,70.441,804903830.572,804903832.389,-0.74,11.22,0.1873,1.0280,1.0280,7.7781,-7.1510,-2.1600,-2.1670,,1008.179
70.446,70.446,804903830.572,804903832.389,-0.74,11.22,0.3900,0.7270,0.7270,8.1215,-7.7260,-2.0060,-1.4980,,1008.179
70.451,70.451,804903830.572,804903832.389,-0.74,11.22,0.3999,0.7110,0.7110,8.1734,-8.0110,-1.0260,-1.2550,,1008.179
70.456,70.456,804903830.572,804903832.389,-0.74,11.22,0.7867,0.5790,0.5790,8.1189,-7.9710,0.6950,-1.3770,,1008.179
70.461,70.461,804903830.572,804903832.389,-0.74,11.22,0.8050,0.5510,0.5510,8.2143,-7.5630,2.6580,-1.7920,,1008.179
70.466,70.466,804903830.572,804903832.389,-0.74,11.22,1.1320,0.7740,0.7740,8.2586,-6.7720,4.1500,-2.2630,,1008.179
70.471,70.471,804903830.572,804903832.389,-0.74,11.22,1.1455,0.7400,0.7400,7.7171,-5.9000,4.4520,-2.2190,,1008.179
70.476,70.476,804903830.572,804903832.389,-0.74,11.22,1.3983,0.8700,0.8700,6.9793,-5.5790,3.9400,-1.4360,,1008.179
70.481,70.481,804903830.572,804903832.389,-0.74,11.22,1.4123,0.8420,0.8420,6.6056,-5.9730,2.8200,-0.0710,,1008.179
70.486,70.486,804903830.572,804903832.389,-0.74,11.22,1.4239,0.6550,0.6550,6.8511,-6.4960,0.0080,2.1770,,1008.179
70.491,70.491,804903830.572,804903832.389,-0.74,11.22,1.4486,0.6420,0.6420,6.8216,-4.9320,-1.3640,4.5110,,1008.179
70.496,70.496,804903830.572,804903832.389,-0.74,11.22,2.7748,0.8670,0.8670,7.0207,-1.9100,0.2280,6.7520,,1008.179
70.501,70.501,804903830.572,804903832.389,-0.74,11.22,2.7971,0.8640,0.8640,8.3554,2.3240,1.6980,7.8440,,1008.179
70.506,70.506,804903830.572,804903832.389,-0.74,11.22,5.9813,3.0740,3.0740,8.8857,5.1180,1.8160,7.0330,,1008.179
70.511,70.511,804903830.572,804903832.389,-0.74,11.22,5.9885,3.0760,3.0760,7.3028,4.7680,2.1980,5.0760,,1008.179
70.516,70.516,804903830.572,804903832.389,-0.74,11.22,3.9137,2.8950,2.8950,4.3475,1.5810,2.3490,3.2990,,1008.179
70.521,70.521,804903830.572,804903832.389,-0.74,11.22,3.9162,2.8870,2.8870,3.1006,-1.7330,1.7200,1.9110,,1008.179
70.526,70.526,804903830.572,804903832.389,-0.74,11.22,0.6220,0.6380,0.6380,5.8171,-5.1260,1.3640,2.3880,,1008.179
70.531,70.531,804903830.572,804903832.389,-0.74,11.22,0.6391,0.6230,0.6230,9.0109,-8.4810,-0.1830,3.0390,,1008.179
70.536,70.536,804903830.572,804903832.389,-0.74,11.22,1.6039,0.0180,0.0180,11.4592,-10.7820,-1.6190,3.5270,,1008.179
70.541,70.541,804903830.572,804903832.389,-0.74,11.22,1.5927,0.0100,0.0100,12.2490,-11.4980,-2.1310,3.6460,,1008.179
70.546,70.546,804903830.572,804903832.389,-0.74,11.22,1.2842,0.5190,0.5190,11.6958,-10.9530,-2.1500,3.4930,,1008.179
70.551,70.551,804903830.572,804903832.389,-0.74,11.22,1.2658,0.5160,0.5160,10.0886,-9.4580,-1.7970,3.0160,,1008.179
70.556,70.556,804903830.572,804903832.389,-0.74,11.22,1.0135,1.6020,1.6020,7.7138,-7.2650,-1.0540,2.3690,,1008.179
70.561,70.561,804903830.572,804903832.389,-0.74,11.22,0.9979,1.6010,1.6010,5.0142,-4.7130,-0.3970,1.6650,,1008.179
70.566,70.566,804903830.572,804903832.389,-0.74,11.22,1.1209,2.0570,2.0570,2.3489,-2.1570,0.0940,0.9250,,1008.179
70.571,70.571,804903830.572,804903832.389,-0.74,11.22,1.1181,2.0560,2.0560,0.2088,0.0370,0.0380,0.2020,,1008.179
70.576,70.576,804903830.572,804903832.389,-0.74,11.22,1.3719,2.2110,2.2110,1.6823,1.4850,-0.6400,-0.4640,,1008.179
70.581,70.581,804903830.572,804903832.389,-0.74,11.22,1.3765,2.2160,2.2160,2.7859,2.2510,-1.3270,-0.9660,,1008.179
70.586,70.586,804903830.572,804903832.389,-0.74,11.22,0.7874,1.5090,1.5090,3.1855,2.6200,-1.4290,-1.1140,,1008.179
70.591,70.591,804903830.572,804903832.389,-0.74,11.22,0.7964,1.5170,1.5170,3.1742,2.7150,-1.1880,-1.1370,,1008.179
70.596,70.596,804903830.572,804903832.389,-0.74,11.22,0.5335,1.0750,1.0750,2.9959,2.5910,-0.8770,-1.2220,,1008.179
70.601,70.601,804903830.572,804903832.389,-0.74,11.22,0.5450,1.0800,1.0800,2.7679,2.2800,-0.5880,-1.4550,,1008.179
70.606,70.606,804903830.572,804903832.389,-0.74,11.22,0.3892,0.9340,0.9340,2.6361,1.8670,-0.3160,-1.8340,,1008.179
70.611,70.611,804903830.572,804903832.389,-0.74,11.22,0.4016,0.9360,0.9360,2.6499,1.3850,-0.0720,-2.2580,,1008.179
70.616,70.616,804903830.572,804903832.389,-0.74,11.22,0.3117,0.7580,0.7580,2.7808,0.8940,0.1070,-2.6310,,1008.179
70.622,70.621,804903830.572,804903832.389,-0.74,11.22,0.3179,0.7580,0.7580,2.8937,0.4310,0.2200,-2.8530,,1008.179
70.627,70.626,804903830.572,804903832.389,-0.74,11.22,0.4075,0.7000,0.7000,2.7396,0.0810,0.2710,-2.7250,,1008.179
70.632,70.631,804903830.572,804903832.389,-0.74,11.22,0.4080,0.6990,0.6990,2.1635,-0.0840,0.3460,-2.1340,,1008.179
70.637,70.636,804903830.572,804903832.389,-0.74,11.22,0.3518,0.7620,0.7620,1.3183,-0.1450,0.5550,-1.1870,,1008.179
70.642,70.642,804903830.572,804903832.389,-0.74,11.22,0.3538,0.7590,0.7590,0.6982,-0.1210,0.6600,-0.1930,,1008.179
70.647,70.647,804903830.572,804903832.389,-0.74,11.22,0.3414,0.9050,0.9050,0.7872,-0.0040,0.5300,0.5820,,1008.179
70.652,70.652,804903830.572,804903832.389,-0.74,11.22,0.3453,0.9030,0.9030,1.1627,0.0470,0.4380,1.0760,,1008.179
70.657,70.657,804903830.572,804903832.389,-0.74,11.22,0.4304,0.8730,0.8730,1.4863,-0.0550,0.5970,1.3600,,1008.179
70.662,70.662,804903830.572,804903832.389,-0.74,11.22,0.4343,0.8700,0.8700,1.7975,-0.2370,0.9460,1.5100,,1008.179
70.667,70.667,804903830.572,804903832.389,-0.74,11.22,0.3538,0.8140,0.8140,2.0682,-0.3700,1.2660,1.5930,,1008.179
70.672,70.672,804903830.572,804903832.389,-0.74,11.22,0.3590,0.8080,0.8080,2.2371,-0.3530,1.4460,1.6700,,1008.179
70.677,70.677,804903830.572,804903832.389,-0.74,11.22,0.1536,0.8860,0.8860,2.3205,-0.2330,1.5490,1.7120,,1008.179
70.682,70.682,804903830.572,804903832.389,-0.74,11.22,0.1609,0.8790,0.8790,2.3104,-0.1320,1.6260,1.6360,,1008.179
70.687,70.687,804903830.572,804903832.389,-0.74,11.22,0.1661,1.0260,1.0260,2.1583,-0.1170,1.6070,1.4360,,1008.179
70.692,70.692,804903830.572,804903832.389,-0.74,11.22,0.1672,1.0200,1.0200,1.8919,-0.1730,1.4590,1.1920,,1008.179
70.697,70.697,804903830.572,804903832.389,-0.74,11.22,0.2732,1.0210,1.0210,1.5690,-0.2720,1.2340,0.9300,,1008.179
70.702,70.702,804903830.572,804903832.389,-0.74,11.22,0.2746,1.0160,1.0160,1.3097,-0.3790,1.0500,0.6850,,1008.179
70.707,70.707,804903830.572,804903832.389,-0.74,11.22,0.1927,0.9760,0.9760,1.1492,-0.4350,0.9410,0.4960,,1008.179
70.712,70.712,804903830.572,804903832.389,-0.74,11.22,0.1954,0.9720,0.9720,1.0540,-0.4270,0.8720,0.4100,,1008.179
70.717,70.717,804903830.572,804903832.389,-0.74,11.22,0.1312,1.0400,1.0400,0.9901,-0.3780,0.7980,0.4480,,1008.179
70.722,70.722,804903830.572,804903832.389,-0.74,11.22,0.1333,1.0370,1.0370,0.9669,-0.2950,0.6880,0.6120,,1008.179
70.727,70.727,804903830.572,804903832.389,-0.74,11.22,0.0816,1.0630,1.0630,1.0468,-0.2070,0.5880,0.8410,,1008.179
70.732,70.732,804903830.572,804903832.389,-0.74,11.22,0.0819,1.0600,1.0600,1.2038,-0.1340,0.5450,1.0650,,1008.179
70.737,70.737,804903830.572,804903832.389,-0.74,11.22,0.1278,1.0300,1.0300,1.3395,-0.0730,0.5370,1.2250,,1008.179
70.742,70.742,804903830.572,804903832.389,-0.74,11.22,0.1289,1.0280,1.0280,1.3928,0.0030,0.5050,1.2980,,1008.179
70.747,70.747,804903830.572,804903832.389,-0.74,11.22,0.1123,1.0190,1.0190,1.3332,0.0640,0.4510,1.2530,,1008.179
70.752,70.752,804903830.572,804903832.389,-0.74,11.22,0.1119,1.0170,1.0170,1.1458,0.0520,0.4270,1.0620,,1008.179
70.757,70.757,804903830.572,804903832.389,-0.74,11.22,0.0354,1.0000,1.0000,0.8760,-0.0310,0.4380,0.7580,,1008.179
70.762,70.762,804903830.572,804903832.389,-0.74,11.22,0.0371,0.9980,0.9980,0.6418,-0.1270,0.4710,0.4170,,1008.179
70.767,70.767,804903830.572,804903832.389,-0.74,11.22,0.0738,0.9610,0.9610,0.5686,-0.1740,0.5300,0.1100,,1008.179
70.772,70.772,804903830.572,804903832.389,-0.74,11.22,0.0765,0.9580,0.9580,0.6363,-0.1670,0.6100,-0.0700,,1008.179
70.777,70.777,804903830.572,804903832.389,-0.74,11.22,0.0870,0.9890,0.9890,0.6994,-0.1150,0.6890,-0.0340,,1008.179
70.782,70.782,804903830.572,804903832.389,-0.74,11.22,0.0881,0.9860,0.9860,0.7751,-0.0890,0.7580,0.1350,,1008.179
70.787,70.787,804903830.572,804903832.389,-0.74,11.22,0.1418,1.0200,1.0200,0.8638,-0.1410,0.8100,0.2650,,1008.179
70.792,70.792,804903830.572,804903832.389,-0.74,11.22,0.1415,1.0170,1.0170,0.9092,-0.2470,0.8270,0.2860,,1008.179
70.797,70.797,804903830.572,804903832.389,-0.74,11.22,0.1136,0.9650,0.9650,0.9307,-0.3550,0.8360,0.2030,,1008.179
70.802,70.802,804903830.572,804903832.389,-0.74,11.22,0.1156,0.9620,0.9620,0.9881,-0.4470,0.8790,0.0630,,1008.179
70.807,70.807,804903830.572,804903832.389,-0.74,11.22,0.1366,0.9300,0.9300,1.1087,-0.5290,0.9700,-0.0920,,1008.179
70.812,70.812,804903830.572,804903832.389,-0.74,11.22,0.1421,0.9260,0.9260,1.2525,-0.6130,1.0660,-0.2380,,1008.179
70.817,70.817,804903830.572,804903832.389,-0.74,11.22,0.1284,0.9490,0.9490,1.3811,-0.6900,1.1400,-0.3630,,1008.179
70.822,70.822,804903830.572,804903832.389,-0.74,11.22,0.1321,0.9440,0.9440,1.4630,-0.7510,1.1670,-0.4630,,1008.179
70.827,70.827,804903830.572,804903832.389,-0.74,11.22,0.1005,0.9520,0.9520,1.4733,-0.7720,1.1370,-0.5310,,1008.179
70.832,70.832,804903830.572,804903832.389,-0.74,11.22,0.1025,0.9470,0.9470,1.4256,-0.7240,1.0760,-0.5920,,1008.179
70.837,70.837,804903830.572,804903832.389,-0.74,11.22,0.1822,0.9820,0.9820,1.3335,-0.5920,1.0000,-0.6540,,1008.179
70.842,70.842,804903830.572,804903832.389,-0.74,11.22,0.1796,0.9780,0.9780,1.2453,-0.4090,0.9430,-0.7030,,1008.179
70.847,70.847,804903830.572,804903832.389,-0.74,11.22,0.2426,1.0660,1.0660,1.1898,-0.2310,0.9450,-0.6850,,1008.179
70.852,70.852,804903830.572,804903832.389,-0.74,11.22,0.2389,1.0620,1.0620,1.1376,-0.0690,0.9460,-0.6280,,1008.179
70.857,70.857,804903830.572,804903832.389,-0.74,11.22,0.2174,1.1230,1.1230,1.0334,0.0960,0.9020,-0.4950,,1008.179
70.862,70.862,804903830.572,804903832.389,-0.74,11.22,0.2137,1.1200,1.1200,0.8612,0.2270,0.7770,-0.2940,,1008.179
70.867,70.867,804903830.572,804903832.389,-0.74,11.22,0.1379,1.1210,1.1210,0.6630,0.3110,0.5810,-0.0730,,1008.179
70.872,70.872,804903830.572,804903832.389,-0.74,11.22,0.1357,1.1190,1.1190,0.4894,0.3210,0.3480,0.1240,,1008.179
70.877,70.877,804903830.572,804903832.389,-0.74,11.22,0.0902,1.0730,1.0730,0.4099,0.2720,0.1080,0.2870,,1008.179
70.882,70.882,804903830.572,804903832.389,-0.74,11.22,0.0902,1.0730,1.0730,0.4653,0.2040,-0.0920,0.4080,,1008.179
70.887,70.887,804903830.572,804903832.389,-0.74,11.22,0.1047,0.9980,0.9980,0.5590,0.1520,-0.2220,0.4900,,1008.179
70.892,70.892,804903830.572,804903832.389,-0.74,11.22,0.1058,0.9990,0.9990,0.6236,0.1230,-0.2810,0.5430,,1008.179
70.897,70.897,804903830.572,804903832.389,-0.74,11.22,0.1267,0.9790,0.9790,0.6556,0.1150,-0.2990,0.5720,,1008.179
70.902,70.902,804903830.572,804903832.389,-0.74,11.22,0.1277,0.9810,0.9810,0.6556,0.1170,-0.3020,0.5700,,1008.179
70.907,70.907,804903830.572,804903832.389,-0.74,11.22,0.1322,0.9800,0.9800,0.6408,0.1340,-0.3110,0.5440,,1008.179
70.912,70.912,804903830.572,804903832.389,-0.74,11.22,0.1341,0.9810,0.9810,0.6138,0.1660,-0.3150,0.5000,,1008.179
70.917,70.917,804903830.572,804903832.389,-0.74,11.22,0.1113,0.9910,0.9910,0.5846,0.2100,-0.3100,0.4490,,1008.179
70.922,70.922,804903830.572,804903832.389,-0.74,11.22,0.1125,0.9920,0.9920,0.5739,0.2610,-0.3170,0.4010,,1008.179
70.927,70.927,804903830.572,804903832.389,-0.74,11.22,0.0613,1.0230,1.0230,0.5969,0.3250,-0.3550,0.3530,,1008.179
70.932,70.932,804903830.572,804903832.389,-0.74,11.22,0.0642,1.0250,1.0250,0.6631,0.3930,-0.4230,0.3260,,1008.179
70.937,70.937,804903830.572,804903832.389,-0.74,11.22,0.0552,1.0400,1.0400,0.7444,0.4560,-0.4950,0.3180,,1008.179
70.942,70.942,804903830.572,804903832.389,-0.74,11.22,0.0581,1.0430,1.0430,0.8250,0.5230,-0.5520,0.3200,,1008.179
70.947,70.947,804903830.572,804903832.389,-0.74,11.22,0.0529,1.0280,1.0280,0.8700,0.5940,-0.5550,0.3100,,1008.179
70.952,70.952,804903830.572,804903832.389,-0.74,11.22,0.0564,1.0310,1.0310,0.8819,0.6600,-0.5210,0.2660,,1008.179
70.957,70.957,804903830.572,804903832.389,-0.74,11.22,0.0197,1.0080,1.0080,0.8839,0.6930,-0.5120,0.1970,,1008.179
70.962,70.962,804903830.572,804903832.389,-0.74,11.22,0.0182,1.0100,1.0100,0.8340,0.6630,-0.4890,0.1300,,1008.179
70.967,70.967,804903830.572,804903832.389,-0.74,11.22,0.1023,0.9540,0.9540,0.7646,0.5980,-0.4660,0.0990,,1008.179
70.972,70.972,804903830.572,804903832.389,-0.74,11.22,0.1002,0.9560,0.9560,0.6952,0.5360,-0.4310,0.1010,,1008.179
70.977,70.977,804903830.572,804903832.389,-0.74,11.22,0.1104,0.9120,0.9120,0.6386,0.5020,-0.3760,0.1200,,1008.179
70.982,70.982,804903830.572,804903832.389,-0.74,11.22,0.1080,0.9140,0.9140,0.6055,0.4950,-0.3180,0.1430,,1008.179
70.987,70.987,804903830.572,804903832.389,-0.74,11.22,0.0785,0.9220,0.9220,0.5544,0.4790,-0.2260,0.1640,,1008.179
70.992,70.992,804903830.572,804903832.389,-0.74,11.22,0.0775,0.9230,0.9230,0.4840,0.4470,-0.1020,0.1550,,1008.179
70.997,70.997,804903830.572,804903832.389,-0.74,11.22,0.0611,0.9420,0.9420,0.4372,0.4230,0.0110,0.1100,,1008.179
71.002,71.002,804903830.572,804903832.389,-0.74,11.22,0.0602,0.9430,0.9430,0.4268,0.4160,0.0800,0.0520,,1008.179
71.007,71.007,804903830.572,804903832.389,-0.74,11.22,0.0281,0.9720,0.9720,0.4245,0.4150,0.0890,0.0090,,1008.179
71.012,71.012,804903830.572,804903832.389,-0.74,11.22,0.0280,0.9720,0.9720,0.4157,0.4140,0.0370,-0.0070,,1008.179
71.017,71.017,804903830.572,804903832.389,-0.74,11.22,0.0160,1.0110,1.0110,0.4197,0.4170,-0.0440,-0.0190,,1008.179
71.022,71.022,804903830.572,804903832.389,-0.74,11.22,0.0177,1.0110,1.0110,0.4600,0.4390,-0.1330,-0.0340,,1008.179
71.027,71.027,804903830.572,804903832.389,-0.74,11.22,0.0607,1.0560,1.0560,0.5360,0.4830,-0.2260,-0.0540,,1008.179
71.032,71.032,804903830.572,804903832.389,-0.74,11.22,0.0625,1.0570,1.0570,0.6229,0.5320,-0.3130,-0.0840,,1008.179
71.037,71.037,804903830.572,804903832.389,-0.74,11.22,0.0776,1.0770,1.0770,0.6872,0.5620,-0.3780,-0.1160,,1008.179
71.042,71.042,804903830.572,804903832.389,-0.74,11.22,0.0797,1.0790,1.0790,0.7071,0.5590,-0.4080,-0.1450,,1008.179
71.047,71.047,804903830.572,804903832.389,-0.74,11.22,0.0627,1.0440,1.0440,0.6883,0.5330,-0.4050,-0.1600,,1008.179
71.052,71.052,804903830.572,804903832.389,-0.74,11.22,0.0629,1.0460,1.0460,0.6366,0.4940,-0.3660,-0.1650,,1008.179
71.057,71.057,804903830.572,804903832.389,-0.74,11.22,0.0582,0.9920,0.9920,0.5659,0.4500,-0.2940,-0.1770,,1008.179
71.062,71.062,804903830.572,804903832.389,-0.74,11.22,0.0569,0.9940,0.9940,0.4818,0.3970,-0.1920,-0.1940,,1008.179
71.067,71.067,804903830.572,804903832.389,-0.74,11.22,0.0552,0.9680,0.9680,0.3854,0.3240,-0.0690,-0.1970,,1008.179
71.072,71.072,804903830.572,804903832.389,-0.74,11.22,0.0546,0.9680,0.9680,0.3047,0.2460,0.0410,-0.1750,,1008.179
71.077,71.077,804903830.572,804903832.389,-0.74,11.22,0.0531,0.9610,0.9610,0.2428,0.1730,0.1090,-0.1310,,1008.179
71.082,71.082,804903830.572,804903832.389,-0.74,11.22,0.0532,0.9600,0.9600,0.1899,0.1000,0.1440,-0.0730,,1008.179
71.087,71.087,804903830.572,804903832.389,-0.74,11.22,0.0459,0.9710,0.9710,0.1484,0.0300,0.1430,-0.0260,,1008.179
71.092,71.092,804903830.572,804903832.389,-0.74,11.22,0.0455,0.9710,0.9710,0.0982,-0.0150,0.0970,-0.0030,,1008.179
71.097,71.097,804903830.572,804903832.389,-0.74,11.22,0.0336,0.9930,0.9930,0.0547,-0.0450,0.0310,-0.0010,,1008.179
71.102,71.102,804903830.572,804903832.389,-0.74,11.22,0.0336,0.9930,0.9930,0.0885,-0.0870,-0.0160,-0.0020,,1008.179
71.107,71.107,804903830.572,804903832.389,-0.74,11.22,0.0449,1.0150,1.0150,0.1454,-0.1290,-0.0670,0.0050,,1008.179
71.112,71.112,804903830.572,804903832.389,-0.74,11.22,0.0451,1.0160,1.0160,0.1969,-0.1370,-0.1380,0.0310,,1008.179
71.117,71.117,804903830.572,804903832.389,-0.74,11.22,0.0329,1.0220,1.0220,0.2620,-0.1190,-0.2170,0.0860,,1008.179
71.122,71.122,804903830.572,804903832.389,-0.74,11.22,0.0345,1.0230,1.0230,0.3444,-0.0780,-0.3020,0.1460,,1008.179
71.127,71.127,804903830.572,804903832.389,-0.74,11.22,0.0430,1.0310,1.0310,0.4466,-0.0180,-0.3910,0.2150,,1008.179
71.132,71.132,804903830.572,804903832.389,-0.74,11.22,0.0457,1.0330,1.0330,0.5339,0.0400,-0.4600,0.2680,,1008.179
71.137,71.137,804903830.572,804903832.389,-0.74,11.22,0.0314,1.0270,1.0270,0.5832,0.0840,-0.4990,0.2900,,1008.179
71.142,71.142,804903830.572,804903832.389,-0.74,11.22,0.0328,1.0290,1.0290,0.5734,0.1010,-0.4940,0.2730,,1008.179
