t,motionRel,baroRel,absAltRel,relAlt,absAlt,accelMag,vertG,signedLoadG,rotMag,gx,gy,gz,speed,baro
34.835,34.835,804899266.468,804899266.894,-0.31,10.501,0.2951,0.7960,0.7960,5.0662,-1.3690,3.3860,-3.5110,,1008.402
34.840,34.840,804899266.468,804899266.894,-0.31,10.501,0.2958,0.7960,0.7960,6.1507,-1.6260,4.4290,-3.9460,,1008.402
34.845,34.845,804899266.468,804899266.894,-0.31,10.501,0.2385,0.9300,0.9300,7.0617,-1.7590,5.3110,-4.3090,,1008.402
34.850,34.850,804899266.468,804899266.894,-0.31,10.501,0.2395,0.9280,0.9280,7.5276,-1.6920,5.8040,-4.4850,,1008.402
34.855,34.855,804899266.468,804899266.894,-0.31,10.501,0.2932,0.9800,0.9800,6.9488,-1.2940,5.3110,-4.2900,,1008.402
34.860,34.860,804899266.468,804899266.894,-0.31,10.501,0.2922,0.9780,0.9780,5.7224,-1.0340,4.1690,-3.7810,,1008.402
34.865,34.865,804899266.468,804899266.894,-0.31,10.501,0.3751,0.8690,0.8690,4.0161,-0.9540,2.7470,-2.7700,,1008.402
34.870,34.870,804899266.468,804899266.894,-0.31,10.501,0.3754,0.8700,0.8700,2.3689,-0.8000,1.3560,-1.7700,,1008.402
34.875,34.875,804899266.468,804899266.894,-0.31,10.501,0.5904,0.6150,0.6150,1.4619,-0.4340,0.6010,-1.2600,,1008.402
34.880,34.880,804899266.468,804899266.894,-0.31,10.501,0.5911,0.6150,0.6150,0.9316,-0.1430,0.5030,-0.7710,,1008.402
34.885,34.885,804899266.468,804899266.894,-0.31,10.501,0.3800,0.7270,0.7270,0.7981,0.2040,0.7510,-0.1770,,1008.402
34.890,34.890,804899266.468,804899266.894,-0.31,10.501,0.3787,0.7250,0.7250,1.4382,0.5240,1.2650,0.4400,,1008.402
34.895,34.895,804899266.468,804899266.894,-0.31,10.501,0.1570,0.9280,0.9280,2.1140,0.5920,1.8740,0.7790,,1008.402
34.900,34.900,804899266.468,804899266.894,-0.31,10.501,0.1511,0.9250,0.9250,2.4466,0.3990,2.1730,1.0510,,1008.402
34.905,34.905,804899266.468,804899266.894,-0.31,10.501,0.2548,0.7980,0.7980,2.7269,0.2280,2.4050,1.2650,,1008.402
34.910,34.910,804899266.468,804899266.894,-0.31,10.501,0.2497,0.7950,0.7950,2.8199,0.4120,2.4390,1.3540,,1008.402
34.915,34.915,804899266.468,804899266.894,-0.31,10.501,0.4327,0.5750,0.5750,2.8657,0.5400,2.4590,1.3690,,1008.402
34.920,34.920,804899266.468,804899266.894,-0.31,10.501,0.4348,0.5710,0.5710,2.9417,0.5980,2.6230,1.1900,,1008.402
34.925,34.925,804899266.468,804899266.894,-0.31,10.501,0.1843,0.8530,0.8530,3.1929,0.8320,2.9270,0.9670,,1008.402
34.930,34.930,804899266.468,804899266.894,-0.31,10.501,0.1976,0.8470,0.8470,3.3594,1.1580,3.0700,0.7210,,1008.402
34.935,34.935,804899266.468,804899266.894,-0.31,10.501,0.3284,1.1510,1.1510,3.1934,1.3550,2.8410,0.5390,,1008.402
34.940,34.940,804899266.468,804899266.894,-0.31,10.501,0.3369,1.1460,1.1460,2.8641,1.4440,2.4530,0.3170,,1008.402
34.945,34.945,804899266.468,804899266.894,-0.31,10.501,0.2181,1.0470,1.0470,2.4758,1.3610,2.0660,0.0950,,1008.402
34.950,34.950,804899266.468,804899266.894,-0.31,10.501,0.2268,1.0420,1.0420,2.1623,1.2040,1.7870,-0.1810,,1008.402
34.955,34.955,804899266.468,804899266.894,-0.31,10.501,0.2958,0.8210,0.8210,2.0206,1.1480,1.6220,-0.3660,,1008.402
34.960,34.960,804899266.468,804899266.894,-0.31,10.501,0.3042,0.8170,0.8170,2.0260,1.1240,1.6570,-0.3090,,1008.402
34.965,34.965,804899266.468,804899266.894,-0.31,10.501,0.2530,1.0360,1.0360,2.0726,1.0670,1.7570,-0.2650,,1008.402
34.970,34.970,804899266.468,804899266.894,-0.31,10.501,0.2588,1.0330,1.0330,1.8579,0.8770,1.6330,-0.1260,,1008.402
34.975,34.975,804899266.468,804899266.894,-0.31,10.501,0.2288,1.1460,1.1460,1.6918,0.3400,1.6530,0.1190,,1008.402
34.980,34.980,804899266.468,804899266.894,-0.31,10.501,0.2235,1.1450,1.1450,1.5924,-0.1270,1.5500,0.3420,,1008.402
34.985,34.985,804899266.468,804899266.894,-0.31,10.501,0.4921,0.9760,0.9760,1.4852,-0.5620,1.2730,0.5190,,1008.402
34.990,34.990,804899266.468,804899266.894,-0.31,10.501,0.4904,0.9780,0.9780,1.2592,-0.7440,0.8780,0.5110,,1008.402
34.995,34.995,804899266.468,804899266.894,-0.31,10.501,0.2824,0.9910,0.9910,1.1499,-0.8710,0.5490,0.5120,,1008.402
35.000,35.000,804899266.468,804899266.894,-0.31,10.501,0.2855,0.9940,0.9940,1.1908,-0.9800,0.4600,0.4960,,1008.402
35.005,35.005,804899266.468,804899266.894,-0.31,10.501,0.1869,0.9780,0.9780,1.2198,-0.9130,0.6820,0.4350,,1008.402
35.010,35.010,804899266.468,804899266.894,-0.31,10.501,0.1903,0.9800,0.9800,1.3500,-0.7120,1.0580,0.4430,,1008.402
35.015,35.015,804899266.468,804899266.894,-0.31,10.501,0.1898,0.9040,0.9040,1.6448,-0.5370,1.4460,0.5710,,1008.402
35.020,35.020,804899266.468,804899266.894,-0.31,10.501,0.1944,0.9050,0.9050,1.9276,-0.3200,1.7920,0.6340,,1008.402
35.025,35.025,804899266.468,804899266.894,-0.31,10.501,0.1447,1.0150,1.0150,2.1676,-0.0880,1.9690,0.9020,,1008.402
35.030,35.030,804899266.468,804899266.894,-0.31,10.501,0.1550,1.0150,1.0150,2.3878,0.2310,2.0420,1.2160,,1008.402
35.035,35.035,804899266.468,804899266.894,-0.31,10.501,0.1369,1.0920,1.0920,2.7186,0.6440,2.1350,1.5550,,1008.402
35.040,35.040,804899266.468,804899266.894,-0.31,10.501,0.1402,1.0900,1.0900,3.0308,0.9180,2.2470,1.8150,,1008.402
35.045,35.045,804899266.468,804899266.894,-0.31,10.501,0.2915,1.1820,1.1820,3.1594,1.0090,2.2880,1.9310,,1008.402
35.050,35.050,804899266.468,804899266.894,-0.31,10.501,0.2853,1.1800,1.1800,3.1226,0.9200,2.2800,1.9250,,1008.402
35.055,35.055,804899266.468,804899266.894,-0.31,10.501,0.2462,1.2120,1.2120,3.0001,0.8720,2.2100,1.8320,,1008.402
35.060,35.060,804899266.468,804899266.894,-0.31,10.501,0.2421,1.2100,1.2100,2.7699,0.8630,2.0720,1.6230,,1008.402
35.065,35.065,804899266.468,804899266.894,-0.31,10.501,0.1854,1.1770,1.1770,2.4175,0.7560,1.8420,1.3710,,1008.402
35.070,35.070,804899266.468,804899266.894,-0.31,10.501,0.1833,1.1760,1.1760,1.9460,0.4800,1.5000,1.1430,,1008.402
35.075,35.075,804899266.468,804899266.894,-0.31,10.501,0.1545,1.1030,1.1030,1.4079,-0.0570,1.0910,0.8880,,1008.402
35.080,35.080,804899266.468,804899266.894,-0.31,10.501,0.1583,1.1040,1.1040,1.0244,-0.5600,0.6320,0.5800,,1008.402
35.085,35.085,804899266.468,804899266.894,-0.31,10.501,0.1904,0.8610,0.8610,0.8971,-0.8360,0.1050,0.3080,,1008.402
35.090,35.090,804899266.468,804899266.894,-0.31,10.501,0.1910,0.8640,0.8640,1.0376,-0.9930,-0.2420,0.1790,,1008.402
35.095,35.095,804899266.468,804899266.894,-0.31,10.501,0.1678,0.9090,0.9090,1.2161,-1.0400,-0.5570,0.2950,,1008.402
35.100,35.100,804899266.468,804899266.894,-0.31,10.501,0.1709,0.9110,0.9110,1.2545,-0.8390,-0.9080,0.2130,,1008.402
35.105,35.105,804899266.468,804899266.894,-0.31,10.501,0.2339,1.1900,1.1900,1.4613,-0.4550,-1.3860,-0.0860,,1008.402
35.110,35.110,804899266.468,804899266.894,-0.31,10.501,0.2388,1.1900,1.1900,2.6488,-0.3290,-2.5950,-0.4170,,1008.402
35.115,35.115,804899266.468,804899266.894,-0.31,10.501,0.2863,1.2570,1.2570,3.7098,-0.1480,-3.7000,-0.2260,,1008.402
35.120,35.120,804899266.468,804899266.894,-0.31,10.501,0.2918,1.2550,1.2550,3.9087,-0.0080,-3.9000,-0.2610,,1008.402
35.125,35.125,804899266.468,804899266.894,-0.31,10.501,0.3639,0.9960,0.9960,3.6340,0.3750,-3.6110,-0.1610,,1008.402
35.130,35.130,804899266.468,804899266.894,-0.31,10.501,0.3774,0.9930,0.9930,3.1577,0.7470,-3.0650,-0.1370,,1008.402
35.135,35.135,804899266.468,804899266.894,-0.31,10.501,0.1480,1.1150,1.1150,2.4038,0.8360,-2.2530,-0.0560,,1008.402
35.140,35.140,804899266.468,804899266.894,-0.31,10.501,0.1475,1.1120,1.1120,1.4435,0.6990,-1.2630,0.0040,,1008.402
35.145,35.145,804899266.468,804899266.894,-0.31,10.501,0.1843,1.1530,1.1530,0.5527,0.5300,-0.1560,0.0140,,1008.402
35.150,35.150,804899266.468,804899266.894,-0.31,10.501,0.1849,1.1520,1.1520,0.9441,0.3160,0.8820,0.1160,,1008.402
35.155,35.155,804899266.468,804899266.894,-0.31,10.501,0.2519,1.0630,1.0630,1.7015,0.0370,1.6880,0.2110,,1008.402
35.160,35.160,804899266.468,804899266.894,-0.31,10.501,0.2596,1.0640,1.0640,2.2340,-0.3990,2.1760,0.3110,,1008.402
35.165,35.165,804899266.468,804899266.894,-0.31,10.501,0.2877,1.0330,1.0330,2.3854,-0.7670,2.2300,0.3590,,1008.402
35.170,35.170,804899266.468,804899266.894,-0.31,10.501,0.2965,1.0370,1.0370,2.2751,-1.1100,1.9600,0.3200,,1008.402
35.175,35.175,804899266.468,804899266.894,-0.31,10.501,0.1397,0.9170,0.9170,2.1184,-1.4990,1.4760,0.2490,,1008.402
35.180,35.180,804899266.468,804899266.894,-0.31,10.501,0.1437,0.9220,0.9220,2.0822,-1.8940,0.8510,0.1550,,1008.402
35.185,35.185,804899266.468,804899266.894,-0.31,10.501,0.1845,0.8370,0.8370,2.2979,-2.2670,0.3040,0.2210,,1008.402
35.190,35.190,804899266.468,804899266.894,-0.31,10.501,0.1786,0.8440,0.8440,2.5290,-2.5160,-0.0560,0.2500,,1008.402
35.195,35.195,804899266.468,804899266.894,-0.31,10.501,0.2775,0.8230,0.8230,2.5061,-2.4800,-0.3450,0.1050,,1008.402
35.200,35.200,804899266.468,804899266.894,-0.31,10.501,0.2745,0.8300,0.8300,2.3501,-2.2850,-0.5460,-0.0590,,1008.402
35.205,35.205,804899266.468,804899266.894,-0.31,10.501,0.1404,1.0000,1.0000,2.1802,-2.0770,-0.6490,-0.1340,,1008.402
35.210,35.210,804899266.468,804899266.894,-0.31,10.501,0.1431,1.0060,1.0060,2.0849,-1.9760,-0.6500,-0.1410,,1008.402
35.215,35.215,804899266.468,804899266.894,-0.31,10.501,0.1475,1.0960,1.0960,2.0275,-1.9150,-0.6550,-0.1210,,1008.402
35.220,35.220,804899266.468,804899266.894,-0.31,10.501,0.1524,1.1010,1.1010,1.6515,-1.5440,-0.5740,-0.1190,,1008.402
35.225,35.225,804899266.468,804899266.894,-0.31,10.501,0.1131,1.0580,1.0580,0.8698,-0.8440,-0.1940,-0.0810,,1008.402
35.230,35.230,804899266.468,804899266.894,-0.31,10.501,0.1151,1.0600,1.0600,0.4767,-0.2860,0.3720,-0.0840,,1008.402
35.235,35.235,804899266.468,804899266.894,-0.31,10.501,0.2927,1.2860,1.2860,1.0925,-0.0330,1.0860,-0.1140,,1008.402
35.240,35.240,804899266.468,804899266.894,-0.31,10.501,0.2938,1.2870,1.2870,1.4551,0.0220,1.4440,-0.1780,,1008.402
35.245,35.245,804899266.468,804899266.894,-0.31,10.501,0.2859,1.2790,1.2790,1.4422,-0.1600,1.4260,-0.1440,,1008.402
35.250,35.250,804899266.468,804899266.894,-0.31,10.501,0.2890,1.2810,1.2810,1.4659,-0.6860,1.2950,-0.0350,,1008.402
35.255,35.255,804899266.468,804899266.894,-0.31,10.501,0.1620,1.1570,1.1570,1.8140,-1.2810,1.2770,-0.1380,,1008.402
35.260,35.260,804899266.468,804899266.894,-0.31,10.501,0.1675,1.1620,1.1620,2.1345,-1.6340,1.3430,-0.2870,,1008.402
35.265,35.265,804899266.468,804899266.894,-0.31,10.501,0.0740,1.0210,1.0210,2.3166,-1.9110,1.3050,-0.1090,,1008.402
35.270,35.270,804899266.468,804899266.894,-0.31,10.501,0.0724,1.0290,1.0290,2.4693,-2.1190,1.2660,-0.0690,,1008.402
35.275,35.275,804899266.468,804899266.894,-0.31,10.501,0.2775,1.1130,1.1130,2.1772,-1.8180,1.1980,-0.0020,,1008.402
35.280,35.280,804899266.468,804899266.894,-0.31,10.501,0.2744,1.1180,1.1180,1.3045,-0.7250,1.0820,-0.0740,,1008.402
35.285,35.285,804899266.468,804899266.894,-0.31,10.501,0.2127,1.1660,1.1660,0.9782,-0.0750,0.9600,-0.1720,,1008.402
35.290,35.290,804899266.468,804899266.894,-0.31,10.501,0.2117,1.1660,1.1660,1.0849,0.0960,0.9360,-0.5400,,1008.402
35.295,35.295,804899266.468,804899266.894,-0.31,10.501,0.1385,1.1330,1.1330,0.8757,0.0520,0.6290,-0.6070,,1008.402
35.300,35.300,804899266.468,804899266.894,-0.31,10.501,0.1386,1.1330,1.1330,0.8043,-0.0570,0.1400,-0.7900,,1008.402
35.305,35.305,804899266.468,804899266.894,-0.31,10.501,0.3322,0.8560,0.8560,1.0241,-0.1740,-0.2370,-0.9810,,1008.402
35.310,35.310,804899266.468,804899266.894,-0.31,10.501,0.3359,0.8560,0.8560,1.1860,-0.3080,-0.5070,-1.0270,,1008.402
35.315,35.315,804899266.468,804899266.894,-0.31,10.501,0.2661,1.0570,1.0570,1.2670,-0.5000,-0.4900,-1.0560,,1008.402
35.320,35.320,804899266.468,804899266.894,-0.31,10.501,0.2720,1.0580,1.0580,1.3471,-0.5890,-0.3930,-1.1460,,1008.402
35.325,35.325,804899266.468,804899266.894,-0.31,10.501,0.1513,1.0160,1.0160,1.3746,-0.5860,-0.3670,-1.1880,,1008.402
35.330,35.330,804899266.468,804899266.894,-0.31,10.501,0.1569,1.0180,1.0180,1.5134,-0.7730,-0.2830,-1.2700,,1008.402
35.335,35.335,804899266.468,804899266.894,-0.31,10.501,0.1494,1.0970,1.0970,1.7519,-1.0590,-0.2950,-1.3640,,1008.402
35.341,35.340,804899266.468,804899266.894,-0.31,10.501,0.1570,1.1010,1.1010,1.9835,-1.2930,-0.2510,-1.4830,,1008.402
35.346,35.345,804899266.468,804899266.894,-0.31,10.501,0.1592,1.1310,1.1310,2.1752,-1.5230,-0.1760,-1.5430,,1008.402
35.351,35.351,804899266.468,804899266.894,-0.31,10.501,0.1694,1.1370,1.1370,2.2533,-1.6850,-0.0790,-1.4940,,1008.402
35.356,35.356,804899266.468,804899266.894,-0.31,10.501,0.2176,1.1580,1.1580,2.0959,-1.4420,0.3790,-1.4730,,1008.402
35.361,35.361,804899266.468,804899266.894,-0.31,10.501,0.2206,1.1630,1.1630,2.2014,-1.1420,0.9250,-1.6390,,1008.402
35.366,35.366,804899266.468,804899266.894,-0.31,10.501,0.3913,1.2750,1.2750,2.4889,-0.9060,1.4100,-1.8400,,1008.402
35.371,35.371,804899266.468,804899266.894,-0.31,10.501,0.3921,1.2780,1.2780,2.7902,-0.5360,1.8310,-2.0360,,1008.402
35.376,35.376,804899266.468,804899266.894,-0.31,10.501,0.4956,1.3990,1.3990,3.1505,0.0030,2.3440,-2.1050,,1008.402
35.381,35.381,804899266.468,804899266.894,-0.31,10.501,0.4956,1.3990,1.3990,3.6406,0.5190,2.8760,-2.1710,,1008.402
35.386,35.386,804899266.468,804899266.894,-0.31,10.501,0.5994,1.4980,1.4980,4.0107,0.9960,3.2070,-2.1930,,1008.402
35.391,35.391,804899266.468,804899266.894,-0.31,10.501,0.5982,1.4950,1.4950,4.3575,1.4480,3.4670,-2.2070,,1008.402
35.396,35.396,804899266.468,804899266.894,-0.31,10.501,0.5983,1.5880,1.5880,4.8029,1.6850,3.8880,-2.2610,,1008.402
35.401,35.401,804899266.468,804899266.894,-0.31,10.501,0.5934,1.5830,1.5830,5.3169,1.6590,4.4620,-2.3680,,1008.402
35.406,35.406,804899266.468,804899266.894,-0.31,10.501,0.5999,1.5160,1.5160,5.7782,1.5310,4.9560,-2.5460,,1008.402
35.411,35.411,804899266.468,804899266.894,-0.31,10.501,0.5929,1.5120,1.5120,6.0560,1.4310,5.1880,-2.7770,,1008.402
35.416,35.416,804899266.468,804899266.894,-0.31,10.501,0.5988,1.3120,1.3120,6.1715,1.3230,5.2630,-2.9390,,1008.402
35.421,35.421,804899266.468,804899266.894,-0.31,10.501,0.5929,1.3100,1.3100,6.1355,1.3140,5.1620,-3.0450,,1008.402
35.426,35.426,804899266.468,804899266.894,-0.31,10.501,0.5361,1.2060,1.2060,6.0497,1.3720,5.0370,-3.0570,,1008.402
35.431,35.431,804899266.468,804899266.894,-0.31,10.501,0.5307,1.2030,1.2030,5.7344,1.4600,4.7660,-2.8350,,1008.402
35.436,35.436,804899266.468,804899266.894,-0.31,10.501,0.4075,1.1590,1.1590,5.0377,1.4570,4.1970,-2.3750,,1008.402
35.441,35.441,804899266.468,804899266.894,-0.31,10.501,0.4016,1.1560,1.1560,3.4696,1.4630,2.8520,-1.3280,,1008.402
35.446,35.446,804899266.468,804899266.894,-0.31,10.501,0.3319,0.9700,0.9700,2.2101,1.4430,1.6200,-0.4220,,1008.402
35.451,35.451,804899266.468,804899266.894,-0.31,10.501,0.3259,0.9670,0.9670,1.5889,0.9400,1.2630,0.2140,,1008.402
35.456,35.456,804899266.468,804899266.894,-0.31,10.501,0.6188,0.6370,0.6370,1.5307,0.0870,1.2740,0.8440,,1008.402
35.461,35.461,804899266.468,804899266.894,-0.31,10.501,0.6099,0.6400,0.6400,2.2420,-0.8630,1.2260,1.6670,,1008.402
35.466,35.466,804899266.468,804899266.894,-0.31,10.501,0.7512,0.4380,0.4380,3.2573,-1.7660,1.1600,2.4790,,1008.402
35.471,35.471,804899266.468,804899266.894,-0.31,10.501,0.7360,0.4460,0.4460,4.1652,-2.6800,0.7120,3.1080,,1008.402
35.476,35.476,804899266.468,804899266.894,-0.31,10.501,0.8079,0.4060,0.4060,5.1192,-3.5690,0.1190,3.6680,,1008.402
35.481,35.481,804899266.468,804899266.894,-0.31,10.501,0.7867,0.4210,0.4210,6.0913,-4.5930,-0.5130,3.9680,,1008.402
35.486,35.486,804899266.468,804899266.894,-0.31,10.501,0.8968,0.2590,0.2590,6.8747,-5.6000,-1.3480,3.7530,,1008.402
35.491,35.491,804899266.468,804899266.894,-0.31,10.501,0.8759,0.2790,0.2790,7.4580,-6.4090,-2.2700,3.0650,,1008.402
35.496,35.496,804899266.468,804899266.894,-0.31,10.501,0.9113,0.1140,0.1140,7.5692,-6.5820,-3.0040,2.2240,,1008.402
35.501,35.501,804899266.468,804899266.894,-0.31,10.501,0.8910,0.1350,0.1350,7.0253,-6.1140,-3.2660,1.1430,,1008.402
35.506,35.506,804899266.468,804899266.894,-0.31,10.501,0.5299,0.5210,0.5210,6.4641,-5.7240,-2.9800,0.3750,,1008.402
35.511,35.511,804899266.468,804899266.894,-0.31,10.501,0.5084,0.5400,0.5400,5.6490,-5.0670,-2.4950,-0.1060,,1008.402
35.516,35.516,804899266.468,804899266.894,-0.31,10.501,0.7123,1.3970,1.3970,4.7084,-4.1720,-2.1290,-0.4800,,1008.402
35.521,35.521,804899266.468,804899266.894,-0.31,10.501,0.7125,1.4100,1.4100,3.8552,-3.1560,-2.1160,-0.6520,,1008.402
35.526,35.526,804899266.468,804899266.894,-0.31,10.501,1.0339,1.9040,1.9040,2.9903,-2.1600,-1.9660,-0.6410,,1008.402
35.531,35.531,804899266.468,804899266.894,-0.31,10.501,1.0370,1.9100,1.9100,2.2008,-1.2810,-1.6950,-0.5740,,1008.402
35.536,35.536,804899266.468,804899267.897,-0.31,10.758,1.1500,2.1010,2.1010,1.4072,-0.6610,-1.1610,-0.4420,,1008.402
35.541,35.541,804899266.468,804899267.897,-0.31,10.758,1.1519,2.1030,2.1030,0.5669,-0.3000,-0.1440,-0.4590,,1008.402
35.546,35.546,804899266.468,804899267.897,-0.31,10.758,0.8187,1.8000,1.8000,1.3695,-0.2140,1.1420,-0.7250,,1008.402
35.551,35.551,804899266.468,804899267.897,-0.31,10.758,0.8208,1.8020,1.8020,2.4002,-0.2200,2.1790,-0.9820,,1008.402
35.556,35.556,804899266.468,804899267.897,-0.31,10.758,0.5051,1.2860,1.2860,3.0564,-0.2680,2.7560,-1.2940,,1008.402
35.561,35.561,804899266.468,804899267.897,-0.31,10.758,0.5084,1.2900,1.2900,3.5032,-0.4330,3.1240,-1.5250,,1008.402
35.566,35.566,804899266.468,804899267.897,-0.31,10.758,0.5263,0.9350,0.9350,3.5956,-0.6010,3.1930,-1.5400,,1008.402
35.571,35.571,804899266.468,804899267.897,-0.31,10.758,0.5267,0.9410,0.9410,3.3335,-0.6240,2.9370,-1.4480,,1008.402
35.576,35.576,804899266.468,804899267.897,-0.31,10.758,0.3426,0.7520,0.7520,2.6661,-0.5560,2.2900,-1.2470,,1008.402
35.581,35.581,804899266.468,804899267.897,-0.31,10.758,0.3387,0.7560,0.7560,1.9560,-0.4720,1.4740,-1.1960,,1008.402
35.586,35.586,804899266.468,804899267.897,-0.31,10.758,0.3130,0.7130,0.7130,1.5638,-0.4650,0.9200,-1.1760,,1008.402
35.591,35.591,804899266.468,804899267.897,-0.31,10.758,0.3092,0.7160,0.7160,1.5448,-0.5880,0.8420,-1.1540,,1008.402
35.596,35.596,804899266.468,804899267.897,-0.31,10.758,0.2612,0.7410,0.7410,1.6722,-0.7250,1.0330,-1.0970,,1008.402
35.601,35.601,804899266.468,804899267.897,-0.31,10.758,0.2569,0.7450,0.7450,1.8320,-0.7910,1.2150,-1.1200,,1008.402
35.606,35.606,804899266.468,804899267.897,-0.31,10.758,0.2157,0.8340,0.8340,1.9384,-0.7280,1.3140,-1.2250,,1008.402
35.611,35.611,804899266.468,804899267.897,-0.31,10.758,0.2143,0.8380,0.8380,2.0779,-0.5390,1.4150,-1.4230,,1008.402
35.616,35.616,804899266.468,804899267.897,-0.31,10.758,0.1836,1.0120,1.0120,2.2729,-0.2880,1.5680,-1.6200,,1008.402
35.621,35.621,804899266.468,804899267.897,-0.31,10.758,0.1823,1.0140,1.0140,2.5852,-0.1590,1.8130,-1.8360,,1008.402
35.626,35.626,804899266.468,804899267.897,-0.31,10.758,0.3313,1.2290,1.2290,2.9137,-0.1180,2.1500,-1.9630,,1008.402
35.631,35.631,804899266.468,804899267.897,-0.31,10.758,0.3302,1.2310,1.2310,3.2541,-0.0840,2.5250,-2.0510,,1008.402
35.636,35.636,804899266.468,804899267.897,-0.31,10.758,0.2940,1.2510,1.2510,3.3586,-0.0820,2.6350,-2.0810,,1008.402
35.641,35.641,804899266.468,804899267.897,-0.31,10.758,0.2942,1.2530,1.2530,3.2953,-0.0810,2.5930,-2.0320,,1008.402
35.646,35.646,804899266.468,804899267.897,-0.31,10.758,0.1315,1.1160,1.1160,3.1831,-0.3110,2.5570,-1.8700,,1008.402
35.651,35.651,804899266.468,804899267.897,-0.31,10.758,0.1349,1.1200,1.1200,3.0047,-0.8830,2.3640,-1.6310,,1008.402
35.656,35.656,804899266.468,804899267.897,-0.31,10.758,0.2882,0.8890,0.8890,2.9140,-1.5280,1.9720,-1.5060,,1008.402
35.661,35.661,804899266.468,804899267.897,-0.31,10.758,0.2877,0.8980,0.8980,2.3661,-1.9020,0.9060,-1.0770,,1008.402
35.666,35.666,804899266.468,804899267.897,-0.31,10.758,0.5692,0.6750,0.6750,2.0570,-1.7310,-0.9920,-0.5010,,1008.402
35.671,35.671,804899266.468,804899267.897,-0.31,10.758,0.5700,0.6820,0.6820,2.9996,-1.6420,-2.5000,-0.2270,,1008.402
35.676,35.676,804899266.468,804899267.897,-0.31,10.758,0.5558,0.7770,0.7770,3.7727,-1.8930,-3.2560,-0.2190,,1008.402
35.681,35.681,804899266.468,804899267.897,-0.31,10.758,0.5608,0.7850,0.7850,4.3850,-2.1540,-3.8130,-0.2230,,1008.402
35.686,35.686,804899266.468,804899267.897,-0.31,10.758,0.2627,0.7960,0.7960,4.7399,-1.9940,-4.2920,-0.2630,,1008.402
35.691,35.691,804899266.468,804899267.897,-0.31,10.758,0.2643,0.8030,0.8030,4.6661,-1.7750,-4.2720,-0.6100,,1008.402
35.696,35.696,804899266.468,804899267.897,-0.31,10.758,0.2433,0.9550,0.9550,4.2245,-1.7070,-3.7200,-1.0460,,1008.402
35.701,35.701,804899266.468,804899267.897,-0.31,10.758,0.2306,0.9610,0.9610,3.7000,-1.5720,-2.9640,-1.5600,,1008.402
35.706,35.706,804899266.468,804899267.897,-0.31,10.758,0.6216,1.1910,1.1910,3.3484,-1.4060,-2.2080,-2.0880,,1008.402
35.711,35.711,804899266.468,804899267.897,-0.31,10.758,0.6096,1.1960,1.1960,3.1965,-1.1800,-1.9410,-2.2490,,1008.402
35.716,35.716,804899266.468,804899267.897,-0.31,10.758,0.9438,1.2970,1.2970,3.1370,-0.9680,-1.9190,-2.2850,,1008.402
35.721,35.721,804899266.468,804899267.897,-0.31,10.758,0.9330,1.3020,1.3020,2.8665,-1.0180,-1.7210,-2.0540,,1008.402
35.726,35.726,804899266.468,804899267.897,-0.31,10.758,0.5741,1.1940,1.1940,2.5214,-1.1930,-1.2620,-1.8280,,1008.402
35.731,35.731,804899266.468,804899267.897,-0.31,10.758,0.5667,1.2000,1.2000,2.1263,-1.1960,-0.7830,-1.5740,,1008.402
35.736,35.736,804899266.468,804899267.897,-0.31,10.758,0.1281,0.9950,0.9950,1.9046,-1.1310,-0.6210,-1.4010,,1008.402
35.741,35.741,804899266.468,804899267.897,-0.31,10.758,0.1360,1.0000,1.0000,1.8284,-1.0500,-0.8630,-1.2230,,1008.402
35.746,35.746,804899266.468,804899267.897,-0.31,10.758,0.3260,1.0750,1.0750,1.9768,-0.9540,-1.3040,-1.1390,,1008.402
35.751,35.751,804899266.468,804899267.897,-0.31,10.758,0.3347,1.0790,1.0790,2.0971,-0.8930,-1.4820,-1.1850,,1008.402
35.756,35.756,804899266.468,804899267.897,-0.31,10.758,0.2783,1.1370,1.1370,1.9090,-0.9850,-0.9720,-1.3150,,1008.402
35.761,35.761,804899266.468,804899267.897,-0.31,10.758,0.2869,1.1420,1.1420,1.6694,-0.9580,-0.2950,-1.3350,,1008.402
35.766,35.766,804899266.468,804899267.897,-0.31,10.758,0.2765,1.2110,1.2110,1.4162,-0.6870,-0.1440,-1.2300,,1008.402
35.771,35.771,804899266.468,804899267.897,-0.31,10.758,0.2807,1.2140,1.2140,1.2475,-0.4060,-0.4580,-1.0870,,1008.402
35.776,35.776,804899266.468,804899267.897,-0.31,10.758,0.2849,1.2300,1.2300,1.2818,-0.3340,-0.7710,-0.9680,,1008.402
35.781,35.781,804899266.468,804899267.897,-0.31,10.758,0.2879,1.2320,1.2320,1.2359,-0.3370,-0.9440,-0.7230,,1008.402
35.786,35.786,804899266.468,804899267.897,-0.31,10.758,0.1914,1.0110,1.0110,1.2531,-0.3510,-1.0460,-0.5940,,1008.402
35.791,35.791,804899266.468,804899267.897,-0.31,10.758,0.1940,1.0140,1.0140,1.2144,-0.4880,-1.0160,-0.4520,,1008.402
35.796,35.796,804899266.468,804899267.897,-0.31,10.758,0.2463,0.8650,0.8650,1.3071,-0.6470,-1.0560,-0.4180,,1008.402
35.801,35.801,804899266.468,804899267.897,-0.31,10.758,0.2450,0.8690,0.8690,1.3514,-0.8840,-0.8770,-0.5250,,1008.402
